timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
22476.912000,-0.122457,0.102143,0.257314,-2.103234,-2.286802,0.042746,-0.000003,-0.000004,-0.000001,-0.000020,-0.000064,-0.000003
22476.920000,-0.122453,0.102140,0.257318,-2.103165,-2.286865,0.042771,-0.000005,-0.000005,0.000001,-0.000022,-0.000040,-0.000004
22476.936000,-0.122457,0.102140,0.257323,-2.103135,-2.286859,0.042786,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22476.944000,-0.122457,0.102145,0.257331,-2.103148,-2.286790,0.042802,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22476.952000,-0.122460,0.102143,0.257323,-2.103203,-2.286853,0.042718,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22476.960000,-0.122461,0.102139,0.257329,-2.103145,-2.286872,0.042811,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22476.968000,-0.122454,0.102139,0.257329,-2.103231,-2.286829,0.042824,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22476.976000,-0.122458,0.102144,0.257322,-2.103162,-2.286833,0.042734,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22476.984000,-0.122456,0.102141,0.257319,-2.103245,-2.286816,0.042771,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22476.992000,-0.122457,0.102139,0.257324,-2.103168,-2.286841,0.042774,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22477.000000,-0.122454,0.102141,0.257331,-2.103195,-2.286816,0.042825,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22477.008000,-0.122463,0.102134,0.257316,-2.103168,-2.286898,0.042785,-0.000003,-0.000004,0.000003,-0.000023,-0.000021,-0.000004
22477.016000,-0.122460,0.102140,0.257326,-2.103129,-2.286853,0.042800,-0.000007,-0.000005,0.000007,-0.000027,0.000027,-0.000004
22477.024000,-0.122466,0.102140,0.257323,-2.103198,-2.286791,0.042826,-0.000635,-0.000057,0.000721,-0.000697,0.008028,-0.000013
22477.032000,-0.122466,0.102139,0.257324,-2.103153,-2.286798,0.042919,-0.000568,-0.000051,0.000644,-0.000625,0.007168,-0.000012
22477.040000,-0.122471,0.102136,0.257354,-2.103090,-2.286755,0.042965,-0.000303,-0.000029,0.000344,-0.000343,0.003801,-0.000008
22477.048000,-0.122477,0.102139,0.257359,-2.103106,-2.286718,0.043017,-0.000208,-0.000021,0.000235,-0.000241,0.002582,-0.000006
22477.056000,-0.122479,0.102135,0.257343,-2.103120,-2.286762,0.042950,-0.000157,-0.000017,0.000178,-0.000187,0.001938,-0.000006
22477.064000,-0.122477,0.102138,0.257344,-2.103051,-2.286767,0.042965,-0.000127,-0.000015,0.000144,-0.000155,0.001555,-0.000005
22477.072000,-0.122478,0.102134,0.257343,-2.103033,-2.286830,0.042936,-0.000108,-0.000013,0.000122,-0.000135,0.001316,-0.000005
22477.080000,-0.122474,0.102143,0.257365,-2.103187,-2.286643,0.043043,-0.000346,-0.000039,0.000820,-0.000270,0.002845,0.000015
22477.088000,-0.122488,0.102136,0.257392,-2.103052,-2.286688,0.043087,-0.000955,-0.000102,0.002430,-0.000584,0.006373,0.000061
22477.096000,-0.122493,0.102135,0.257410,-2.103026,-2.286634,0.043183,-0.000746,-0.000074,0.001225,-0.000244,0.002361,0.000014
22477.104000,-0.122499,0.102134,0.257397,-2.103079,-2.286665,0.043114,-0.000561,-0.000059,0.001426,-0.000384,0.004119,0.000013
22477.112000,-0.122498,0.102128,0.257394,-2.102990,-2.286759,0.043153,-0.000433,-0.000045,0.000942,-0.000265,0.002739,0.000001
22477.120000,-0.122500,0.102132,0.257408,-2.102958,-2.286696,0.043208,-0.000532,-0.000051,0.000459,-0.000060,0.000236,-0.000006
22477.128000,-0.122497,0.102139,0.257398,-2.103079,-2.286664,0.043138,-0.000568,-0.000052,0.000361,-0.000081,0.000498,-0.000011
22477.136000,-0.122503,0.102134,0.257389,-2.103030,-2.286720,0.043125,-0.000429,-0.000040,0.000384,-0.000142,0.001287,-0.000014
22477.144000,-0.122514,0.102133,0.257409,-2.103090,-2.286622,0.043181,-0.000361,-0.000034,0.000373,-0.000165,0.001583,-0.000015
22477.152000,-0.122509,0.102134,0.257410,-2.103021,-2.286627,0.043222,-0.000797,-0.000069,-0.000160,0.000186,-0.002808,-0.000015
22477.160000,-0.122520,0.102132,0.257426,-2.102924,-2.286660,0.043264,-0.000534,-0.000048,0.000137,-0.000035,-0.000046,-0.000017
