timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
6161.304000,-0.122446,0.102131,0.257334,-2.103039,-2.286950,0.042995,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.312000,-0.122446,0.102125,0.257315,-2.103050,-2.287076,0.042886,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.328000,-0.122452,0.102127,0.257319,-2.103070,-2.287013,0.042939,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.336000,-0.122444,0.102131,0.257338,-2.103035,-2.286976,0.042993,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.360000,-0.122452,0.102127,0.257329,-2.102984,-2.287000,0.042943,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.368000,-0.122444,0.102132,0.257326,-2.103033,-2.287000,0.042914,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.376000,-0.122448,0.102132,0.257331,-2.102950,-2.287018,0.042928,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.384000,-0.122447,0.102133,0.257323,-2.103119,-2.286956,0.042899,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.392000,-0.122446,0.102136,0.257333,-2.103104,-2.286912,0.042967,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.400000,-0.122449,0.102129,0.257332,-2.102989,-2.287007,0.042980,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.408000,-0.122450,0.102132,0.257340,-2.102988,-2.286950,0.042970,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.416000,-0.122451,0.102126,0.257332,-2.103041,-2.287039,0.042965,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.424000,-0.122452,0.102133,0.257333,-2.103060,-2.286975,0.042887,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.432000,-0.122458,0.102127,0.257330,-2.103045,-2.287013,0.042914,-0.000002,-0.000000,0.000019,-0.000004,0.000048,0.000001
6161.440000,-0.122454,0.102129,0.257325,-2.103036,-2.287032,0.042899,-0.000004,-0.000000,0.000017,-0.000003,0.000029,0.000001
6161.448000,-0.122455,0.102130,0.257334,-2.102975,-2.287019,0.042928,-0.000004,-0.000000,0.000017,-0.000003,0.000029,0.000001
6161.456000,-0.122455,0.102129,0.257326,-2.103025,-2.287019,0.042900,-0.000175,-0.000014,-0.000168,0.000127,-0.001596,0.000001
6161.464000,-0.122461,0.102128,0.257335,-2.103063,-2.287007,0.042926,-0.000746,-0.000060,-0.000789,0.000560,-0.007024,0.000004
6161.472000,-0.122463,0.102136,0.257345,-2.103043,-2.286955,0.042876,-0.000743,-0.000080,0.002355,-0.000530,0.006084,0.000063
6161.480000,-0.122472,0.102129,0.257380,-2.103028,-2.286915,0.043050,-0.000950,-0.000106,0.003572,-0.000872,0.010120,0.000090
6161.488000,-0.122473,0.102128,0.257381,-2.102962,-2.286953,0.043051,-0.000187,-0.000015,-0.000208,0.000145,-0.001821,0.000001
6161.496000,-0.122464,0.102131,0.257359,-2.103018,-2.286958,0.042982,-0.000135,-0.000011,-0.000151,0.000106,-0.001324,0.000001
6161.504000,-0.122462,0.102135,0.257383,-2.102975,-2.286883,0.043065,-0.000028,-0.000002,-0.000035,0.000025,-0.000311,0.000000
6161.512000,-0.122474,0.102128,0.257390,-2.102931,-2.286946,0.043039,-0.000028,-0.000002,-0.000035,0.000025,-0.000311,0.000000
6161.520000,-0.122475,0.102130,0.257395,-2.102991,-2.286903,0.043078,-0.000370,-0.000035,0.000388,0.000009,-0.000249,0.000017
6161.528000,-0.122485,0.102121,0.257391,-2.102949,-2.286967,0.043079,-0.000360,-0.000034,0.000399,0.000001,-0.000154,0.000016
6161.536000,-0.122472,0.102135,0.257385,-2.103045,-2.286876,0.042972,-0.000273,-0.000027,0.000493,-0.000064,0.000668,0.000016
6161.544000,-0.122472,0.102130,0.257396,-2.103025,-2.286941,0.043048,0.000052,-0.000000,0.000163,0.000250,-0.003077,0.000020
6161.552000,-0.122472,0.102127,0.257387,-2.103031,-2.287003,0.042916,0.000349,0.000026,-0.000785,0.000991,-0.012025,0.000025
6161.560000,-0.122471,0.102125,0.257364,-2.103073,-2.287077,0.042806,0.000054,0.000002,-0.000500,0.000661,-0.008070,0.000018
6161.568000,-0.122470,0.102133,0.257376,-2.103069,-2.286988,0.042809,0.000010,-0.000001,-0.000162,0.000341,-0.004181,0.000013
6161.576000,-0.122479,0.102123,0.257375,-2.103035,-2.287091,0.042833,-0.000028,-0.000004,-0.000080,0.000240,-0.002953,0.000011
6161.584000,-0.122473,0.102132,0.257398,-2.103011,-2.287008,0.042824,-0.000714,-0.000059,-0.000755,0.000686,-0.008568,0.000012
6161.592000,-0.122479,0.102125,0.257375,-2.103090,-2.287095,0.042714,-0.000370,-0.000032,-0.000381,0.000425,-0.005299,0.000011
6161.600000,-0.122475,0.102128,0.257381,-2.103125,-2.287108,0.042685,0.000386,0.000030,-0.000206,0.000383,-0.004586,0.000013
6161.608000,-0.122474,0.102134,0.257376,-2.103213,-2.287038,0.042645,-0.000652,-0.000058,-0.000646,0.000917,-0.011411,0.000030
6161.616000,-0.122474,0.102132,0.257389,-2.103194,-2.287046,0.042710,0.000233,0.000013,0.000688,-0.000060,0.000736,0.000022
6161.624000,-0.122478,0.102133,0.257383,-2.103207,-2.287088,0.042590,-0.001176,-0.000100,-0.000682,0.000876,-0.011048,0.000027
6161.632000,-0.122480,0.102130,0.257392,-2.103188,-2.287095,0.042605,-0.000397,-0.000037,0.000001,0.000343,-0.004334,0.000021
6161.640000,-0.122482,0.102130,0.257387,-2.103199,-2.287164,0.042484,0.000153,0.000008,-0.000274,0.000618,-0.007539,0.000024
6161.648000,-0.122479,0.102124,0.257394,-2.103216,-2.287184,0.042497,0.000214,0.000004,0.001228,0.000118,-0.001515,0.000053
6161.656000,-0.122487,0.102126,0.257411,-2.103162,-2.287153,0.042591,-0.000672,-0.000066,0.000415,0.000480,-0.006141,0.000046
6161.664000,-0.122490,0.102126,0.257395,-2.103199,-2.287221,0.042469,-0.000245,-0.000027,0.000387,0.000197,-0.002528,0.000027
6161.672000,-0.122491,0.102122,0.257388,-2.103200,-2.287278,0.042428,-0.000482,-0.000044,-0.000067,0.000379,-0.004793,0.000021
6161.680000,-0.122482,0.102132,0.257386,-2.103359,-2.287231,0.042278,0.000176,0.000012,-0.001266,0.001366,-0.016645,0.000029
6161.688000,-0.122482,0.102125,0.257375,-2.103355,-2.287338,0.042184,0.000485,0.000037,-0.000768,0.000971,-0.011743,0.000025
