timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
7298.528000,-0.122443,0.102138,0.257326,-2.103090,-2.286924,0.042914,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.536000,-0.122439,0.102144,0.257331,-2.103133,-2.286861,0.042939,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.544000,-0.122451,0.102138,0.257330,-2.103093,-2.286899,0.042941,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.552000,-0.122441,0.102142,0.257331,-2.103026,-2.286935,0.042914,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.560000,-0.122437,0.102143,0.257335,-2.103086,-2.286892,0.042953,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.568000,-0.122446,0.102141,0.257340,-2.103100,-2.286880,0.042979,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.576000,-0.122441,0.102138,0.257323,-2.103134,-2.286917,0.042925,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.584000,-0.122446,0.102134,0.257324,-2.103130,-2.286968,0.042898,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.592000,-0.122443,0.102138,0.257327,-2.103087,-2.286949,0.042964,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.600000,-0.122437,0.102141,0.257323,-2.103162,-2.286891,0.042873,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.608000,-0.122439,0.102140,0.257328,-2.103114,-2.286923,0.042912,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.616000,-0.122448,0.102138,0.257333,-2.103109,-2.286918,0.042978,-0.000000,-0.000002,0.000021,-0.000033,0.000108,0.000001
7298.624000,-0.122442,0.102142,0.257336,-2.103134,-2.286860,0.042940,-0.000002,-0.000002,0.000019,-0.000031,0.000089,0.000001
