timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
10705.768000,-0.122447,0.110020,0.257354,-2.181632,-2.213546,0.044711,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.784000,-0.122449,0.110012,0.257356,-2.181607,-2.213548,0.044791,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.792000,-0.122456,0.110010,0.257368,-2.181493,-2.213565,0.044844,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.800000,-0.122454,0.110012,0.257356,-2.181564,-2.213556,0.044752,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.808000,-0.122452,0.110010,0.257356,-2.181562,-2.213581,0.044778,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.816000,-0.122455,0.110013,0.257369,-2.181539,-2.213531,0.044830,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.824000,-0.122449,0.110010,0.257355,-2.181504,-2.213601,0.044791,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.832000,-0.122451,0.110013,0.257367,-2.181519,-2.213537,0.044870,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.840000,-0.122455,0.110018,0.257371,-2.181573,-2.213486,0.044816,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.848000,-0.122454,0.110010,0.257363,-2.181575,-2.213543,0.044857,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.856000,-0.122459,0.110003,0.257366,-2.181489,-2.213615,0.044898,0.000006,0.000000,-0.000028,0.000002,-0.000139,-0.000000
10705.864000,-0.122452,0.110014,0.257365,-2.181579,-2.213492,0.044831,0.000008,0.000000,-0.000026,0.000002,-0.000120,-0.000000
10705.872000,-0.122471,0.110005,0.257365,-2.181511,-2.213583,0.044859,0.000000,0.000000,-0.000017,0.000000,-0.000024,-0.000001
10705.880000,-0.122456,0.110014,0.257375,-2.181510,-2.213475,0.044923,0.000000,0.000000,-0.000017,0.000000,-0.000024,-0.000001
10705.888000,-0.122474,0.110012,0.257376,-2.181480,-2.213471,0.044911,-0.000997,-0.000012,0.000730,-0.000136,0.008954,-0.000013
10705.896000,-0.122479,0.110007,0.257382,-2.181447,-2.213491,0.044977,-0.001017,-0.000012,0.000092,-0.000057,0.002785,-0.000008
10705.904000,-0.122468,0.110010,0.257375,-2.181510,-2.213476,0.044950,-0.000669,-0.000008,-0.000113,-0.000017,0.000192,-0.000004
10705.912000,-0.122474,0.110014,0.257366,-2.181511,-2.213475,0.044897,-0.000202,-0.000002,-0.000259,0.000022,-0.002028,0.000000
10705.920000,-0.122476,0.110015,0.257394,-2.181528,-2.213362,0.045029,-0.000139,-0.000001,-0.000187,0.000015,-0.001433,0.000000
10705.928000,-0.122486,0.110008,0.257373,-2.181453,-2.213522,0.044911,-0.000345,-0.000004,0.000097,-0.000029,0.001678,-0.000004
10705.936000,-0.122490,0.110009,0.257391,-2.181467,-2.213458,0.045042,-0.000803,-0.000009,-0.000432,0.000017,-0.002675,-0.000002
10705.944000,-0.122487,0.110008,0.257369,-2.181487,-2.213559,0.044911,-0.000512,-0.000006,-0.000096,-0.000012,0.000086,-0.000003
10705.952000,-0.122495,0.110007,0.257386,-2.181484,-2.213478,0.045003,-0.000501,-0.000006,-0.000087,-0.000010,-0.000034,-0.000002
10705.960000,-0.122494,0.110013,0.257401,-2.181482,-2.213395,0.045068,-0.001286,-0.000026,0.000720,-0.000025,-0.000921,0.000034
10705.968000,-0.122515,0.110010,0.257425,-2.181395,-2.213386,0.045122,-0.001237,-0.000038,0.002804,-0.000147,0.008009,0.000070
10705.976000,-0.122525,0.110012,0.257437,-2.181373,-2.213311,0.045253,-0.001655,-0.000035,0.002873,-0.000271,0.017629,0.000027
10705.984000,-0.122524,0.110010,0.257433,-2.181427,-2.213315,0.045292,-0.001195,-0.000014,-0.000156,-0.000033,0.000537,-0.000006
10705.992000,-0.122527,0.110013,0.257417,-2.181386,-2.213429,0.045107,-0.001253,-0.000029,0.001661,-0.000100,0.004860,0.000042
10706.000000,-0.122541,0.110011,0.257466,-2.181264,-2.213333,0.045318,-0.000821,-0.000024,0.001789,-0.000109,0.006288,0.000039
10706.008000,-0.122554,0.110013,0.257472,-2.181259,-2.213302,0.045357,-0.002214,-0.000039,0.001454,-0.000142,0.006643,0.000028
10706.016000,-0.122564,0.110014,0.257463,-2.181344,-2.213255,0.045345,-0.001822,-0.000032,0.001604,-0.000174,0.009965,0.000017
10706.024000,-0.122557,0.110011,0.257479,-2.181326,-2.213212,0.045437,-0.000881,-0.000017,0.000881,-0.000080,0.004376,0.000014
10706.032000,-0.122569,0.110018,0.257496,-2.181337,-2.213117,0.045502,-0.001849,-0.000047,0.002162,-0.000068,0.000579,0.000083
10706.040000,-0.122591,0.110010,0.257536,-2.181160,-2.213123,0.045687,-0.002242,-0.000052,0.003840,-0.000304,0.018592,0.000060
10706.048000,-0.122600,0.110006,0.257534,-2.181102,-2.213169,0.045649,-0.001198,-0.000028,0.002115,-0.000166,0.010108,0.000034
10706.056000,-0.122606,0.110011,0.257528,-2.181210,-2.213122,0.045635,-0.001565,-0.000026,0.000151,-0.000003,-0.002953,0.000023
10706.064000,-0.122611,0.110014,0.257539,-2.181211,-2.213096,0.045661,-0.001098,-0.000033,0.002618,-0.000150,0.008694,0.000059
10706.072000,-0.122631,0.110006,0.257586,-2.181119,-2.213006,0.045939,-0.002643,-0.000050,0.001782,-0.000130,0.004533,0.000051
10706.080000,-0.122649,0.110009,0.257608,-2.181001,-2.212990,0.046004,-0.002046,-0.000046,0.003196,-0.000260,0.015644,0.000050
10706.088000,-0.122653,0.110013,0.257610,-2.181035,-2.212945,0.045964,-0.001199,-0.000030,0.002292,-0.000171,0.010516,0.000038
10706.096000,-0.122668,0.110009,0.257599,-2.181055,-2.213047,0.045911,-0.001686,-0.000028,-0.000455,0.000080,-0.009702,0.000033
10706.104000,-0.122687,0.110005,0.257634,-2.180928,-2.212944,0.046136,-0.002076,-0.000045,0.003589,-0.000324,0.020735,0.000040
10706.112000,-0.122698,0.110010,0.257659,-2.180931,-2.212894,0.046135,-0.002987,-0.000059,0.001719,-0.000075,-0.000744,0.000075
10706.120000,-0.122708,0.110007,0.257676,-2.180859,-2.212902,0.046253,-0.001128,-0.000025,0.001356,-0.000092,0.004606,0.000031
10706.128000,-0.122721,0.110009,0.257663,-2.180958,-2.212818,0.046268,-0.003229,-0.000047,0.000487,-0.000098,0.001619,0.000018
10706.136000,-0.122738,0.110007,0.257686,-2.180882,-2.212820,0.046321,-0.002163,-0.000063,0.004792,-0.000287,0.016612,0.000105
10706.144000,-0.122747,0.110012,0.257711,-2.180847,-2.212784,0.046320,-0.002350,-0.000044,0.000766,-0.000014,-0.003994,0.000053
10706.152000,-0.122778,0.110003,0.257733,-2.180700,-2.212795,0.046545,-0.003853,-0.000083,0.005999,-0.000524,0.032362,0.000078
10706.160000,-0.122785,0.110009,0.257750,-2.180812,-2.212673,0.046558,-0.002648,-0.000057,0.002400,-0.000129,0.003987,0.000077
10706.168000,-0.122810,0.110005,0.257767,-2.180678,-2.212721,0.046649,-0.002957,-0.000071,0.005168,-0.000387,0.023179,0.000089
10706.176000,-0.122821,0.110007,0.257795,-2.180658,-2.212596,0.046808,-0.002416,-0.000049,0.002567,-0.000200,0.010314,0.000052
10706.184000,-0.122845,0.110001,0.257795,-2.180673,-2.212666,0.046770,-0.003051,-0.000086,0.005973,-0.000328,0.017498,0.000147
10706.192000,-0.122854,0.110005,0.257805,-2.180640,-2.212604,0.046769,-0.000727,-0.000002,-0.000877,0.000006,-0.001280,-0.000025
10706.200000,-0.122880,0.110007,0.257823,-2.180608,-2.212599,0.046835,-0.004215,-0.000113,0.008183,-0.000513,0.029246,0.000177
10706.208000,-0.122898,0.110003,0.257858,-2.180505,-2.212521,0.047008,-0.001321,-0.000026,0.001610,-0.000152,0.009111,0.000020
10706.216000,-0.122920,0.110004,0.257878,-2.180537,-2.212476,0.047099,-0.003855,-0.000084,0.004213,-0.000266,0.011909,0.000110
10706.224000,-0.122933,0.110008,0.257892,-2.180531,-2.212363,0.047152,-0.003971,-0.000134,0.012622,-0.000808,0.051544,0.000235
10706.232000,-0.122960,0.110004,0.257919,-2.180435,-2.212373,0.047245,-0.002357,-0.000019,-0.002620,0.000138,-0.014371,-0.000024
10706.240000,-0.122975,0.110000,0.257934,-2.180439,-2.212380,0.047312,-0.001774,-0.000056,0.004705,-0.000286,0.017279,0.000098
10706.248000,-0.123005,0.110001,0.257973,-2.180280,-2.212296,0.047521,-0.006613,-0.000203,0.017060,-0.001067,0.064897,0.000344
10706.256000,-0.123019,0.110006,0.258000,-2.180309,-2.212195,0.047600,-0.000787,0.000004,-0.001689,0.000034,-0.003226,-0.000046
10706.264000,-0.123045,0.110003,0.258009,-2.180313,-2.212228,0.047614,-0.004644,-0.000120,0.008032,-0.000489,0.026523,0.000185
10706.272000,-0.123067,0.109997,0.258033,-2.180169,-2.212213,0.047760,-0.000821,0.000016,-0.003322,0.000098,-0.007544,-0.000087
10706.280000,-0.123079,0.110002,0.258055,-2.180216,-2.212130,0.047825,-0.003283,-0.000058,0.000897,-0.000039,-0.003798,0.000060
10706.288000,-0.123104,0.109997,0.258066,-2.180153,-2.212146,0.047853,-0.003689,-0.000101,0.008926,-0.000660,0.042001,0.000141
10706.296000,-0.123127,0.110001,0.258104,-2.180145,-2.212034,0.047958,-0.003854,-0.000073,0.001791,-0.000078,-0.002202,0.000087
10706.304000,-0.123145,0.109998,0.258112,-2.180078,-2.212099,0.048035,-0.003053,-0.000085,0.007273,-0.000516,0.032444,0.000124
10706.312000,-0.123177,0.109995,0.258151,-2.179982,-2.212001,0.048221,-0.003930,-0.000066,0.000827,-0.000052,-0.003932,0.000059
10706.320000,-0.123194,0.109995,0.258159,-2.179977,-2.211971,0.048261,-0.003265,-0.000098,0.008213,-0.000520,0.031634,0.000164
10706.328000,-0.123222,0.109996,0.258202,-2.179885,-2.211905,0.048431,-0.004471,-0.000073,0.001265,-0.000129,0.001259,0.000052
10706.336000,-0.123245,0.110000,0.258227,-2.179865,-2.211805,0.048484,-0.003744,-0.000104,0.009120,-0.000666,0.042414,0.000147
10706.344000,-0.123274,0.109993,0.258251,-2.179793,-2.211840,0.048578,-0.003386,-0.000059,0.000572,0.000004,-0.007330,0.000065
10706.352000,-0.123295,0.109996,0.258253,-2.179790,-2.211809,0.048564,-0.004262,-0.000119,0.010352,-0.000749,0.047389,0.000170
10706.360000,-0.123325,0.109993,0.258304,-2.179750,-2.211666,0.048816,-0.002947,-0.000033,-0.002169,0.000139,-0.015915,0.000002
10706.368000,-0.123346,0.109991,0.258317,-2.179642,-2.211714,0.048828,-0.003034,-0.000078,0.006237,-0.000459,0.028236,0.000105
10706.376000,-0.123378,0.109993,0.258342,-2.179618,-2.211664,0.048933,-0.005050,-0.000123,0.008526,-0.000599,0.034552,0.000165
10706.384000,-0.123400,0.109995,0.258367,-2.179592,-2.211558,0.049052,-0.002918,-0.000057,0.002634,-0.000214,0.010443,0.000055
10706.392000,-0.123426,0.109995,0.258403,-2.179578,-2.211548,0.049105,-0.004278,-0.000131,0.009551,-0.000491,0.026264,0.000242
10706.400000,-0.123467,0.109990,0.258453,-2.179401,-2.211421,0.049435,-0.004637,-0.000077,0.002503,-0.000274,0.012159,0.000046
10706.408000,-0.123497,0.109991,0.258490,-2.179428,-2.211321,0.049592,-0.004194,-0.000122,0.009058,-0.000523,0.029490,0.000208
10706.416000,-0.123521,0.109991,0.258518,-2.179335,-2.211305,0.049658,-0.003592,-0.000060,0.001026,-0.000093,0.000080,0.000046
10706.424000,-0.123556,0.109989,0.258566,-2.179230,-2.211227,0.049882,-0.004138,-0.000090,0.005053,-0.000361,0.018687,0.000109
10706.432000,-0.123581,0.109991,0.258594,-2.179215,-2.211159,0.049947,-0.004301,-0.000128,0.009315,-0.000498,0.026974,0.000230
10706.440000,-0.123609,0.109988,0.258611,-2.179215,-2.211135,0.050027,-0.004510,-0.000086,0.004233,-0.000375,0.019737,0.000074
10706.448000,-0.123651,0.109988,0.258636,-2.179130,-2.211075,0.050133,-0.005825,-0.000165,0.012878,-0.000822,0.048701,0.000262
10706.456000,-0.123674,0.109989,0.258690,-2.178994,-2.211016,0.050290,-0.003021,-0.000057,0.001379,-0.000064,-0.001506,0.000066
10706.464000,-0.123706,0.109991,0.258701,-2.179019,-2.210990,0.050342,-0.006361,-0.000150,0.010415,-0.000762,0.044498,0.000191
10706.472000,-0.123742,0.109984,0.258732,-2.178978,-2.210925,0.050490,-0.002373,-0.000027,-0.001371,0.000065,-0.009127,-0.000002
10706.480000,-0.123764,0.109986,0.258759,-2.178895,-2.210921,0.050580,-0.005525,-0.000123,0.007489,-0.000544,0.029706,0.000150
10706.488000,-0.123803,0.109984,0.258785,-2.178869,-2.210816,0.050701,-0.004463,-0.000125,0.009584,-0.000608,0.035621,0.000198
10706.496000,-0.123840,0.109979,0.258827,-2.178710,-2.210814,0.050923,-0.004167,-0.000075,0.001687,-0.000109,-0.000193,0.000074
10706.504000,-0.123865,0.109988,0.258857,-2.178729,-2.210675,0.051002,-0.006310,-0.000182,0.015144,-0.001002,0.061465,0.000286
10706.512000,-0.123914,0.109978,0.258912,-2.178624,-2.210599,0.051255,-0.003317,-0.000038,-0.001465,0.000035,-0.008365,-0.000007
10706.520000,-0.123938,0.109982,0.258951,-2.178544,-2.210544,0.051397,-0.005180,-0.000121,0.008471,-0.000635,0.037342,0.000149
10706.528000,-0.123975,0.109983,0.258990,-2.178460,-2.210434,0.051581,-0.004444,-0.000110,0.006975,-0.000429,0.022469,0.000163
10706.536000,-0.124013,0.109981,0.259034,-2.178332,-2.210381,0.051700,-0.004640,-0.000078,0.001969,-0.000189,0.005367,0.000059
10706.544000,-0.124051,0.109981,0.259078,-2.178380,-2.210224,0.051925,-0.005394,-0.000151,0.011688,-0.000749,0.044268,0.000237
10706.552000,-0.124095,0.109974,0.259134,-2.178172,-2.210200,0.052176,-0.004049,-0.000070,0.001594,-0.000135,0.002261,0.000058
10706.560000,-0.124123,0.109980,0.259159,-2.178139,-2.210112,0.052278,-0.004901,-0.000099,0.005229,-0.000416,0.021740,0.000102
10706.568000,-0.124164,0.109974,0.259189,-2.178034,-2.210167,0.052357,-0.004629,-0.000106,0.006094,-0.000402,0.020388,0.000141
10706.576000,-0.124205,0.109979,0.259240,-2.177996,-2.209942,0.052569,-0.004760,-0.000083,0.002941,-0.000290,0.012993,0.000058
10706.584000,-0.124244,0.109977,0.259275,-2.177908,-2.209907,0.052701,-0.005920,-0.000158,0.011684,-0.000762,0.044186,0.000238
10706.592000,-0.124281,0.109976,0.259322,-2.177842,-2.209816,0.052873,-0.003959,-0.000071,0.002166,-0.000173,0.005276,0.000065
10706.600000,-0.124320,0.109975,0.259373,-2.177782,-2.209705,0.053134,-0.006058,-0.000129,0.007302,-0.000545,0.028858,0.000148
