timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
1080.448000,-0.199991,0.110015,0.200024,1.350070,2.820127,0.000029
1080.456000,-0.199988,0.110012,0.200007,1.350019,2.820104,0.000062
1080.464000,-0.199991,0.110011,0.200013,1.350047,2.820120,0.000063
1080.472000,-0.199997,0.110009,0.200020,1.350039,2.820148,0.000004
1080.480000,-0.199996,0.110016,0.200013,1.350080,2.820104,0.000062
1080.488000,-0.199992,0.110017,0.200014,1.350132,2.820080,-0.000022
1080.496000,-0.199987,0.110013,0.200016,1.350112,2.820083,0.000004
1080.504000,-0.199984,0.110022,0.199997,1.350055,2.820050,0.000128
1080.512000,-0.199986,0.110020,0.200008,1.350115,2.820046,0.000028
1080.520000,-0.199996,0.110006,0.200005,1.349998,2.820107,0.000088
1080.528000,-0.200002,0.110014,0.200002,1.350061,2.820018,0.000043
1080.536000,-0.200041,0.110007,0.200045,1.350063,2.820201,-0.000021
1080.544000,-0.200055,0.110014,0.200050,1.350116,2.820224,-0.000098
1080.552000,-0.200074,0.110009,0.200042,1.350089,2.820212,-0.000039
1080.560000,-0.200088,0.110011,0.200046,1.350115,2.820224,-0.000057
1080.568000,-0.200122,0.110013,0.200052,1.350139,2.820230,-0.000134
1080.576000,-0.200162,0.110007,0.200067,1.350133,2.820351,-0.000174
1080.584000,-0.200185,0.110010,0.200065,1.350201,2.820276,-0.000126
1080.592000,-0.200194,0.110008,0.200046,1.350128,2.820252,-0.000128
1080.600000,-0.200227,0.110019,0.200042,1.350199,2.820229,-0.000054
1080.608000,-0.200274,0.110013,0.200054,1.350165,2.820287,-0.000148
1080.608000,-0.200274,0.110013,0.200054,1.350165,2.820287,-0.000148
1080.624000,-0.200352,0.109999,0.200025,1.350031,2.820271,-0.000075
1080.632000,-0.200385,0.110006,0.200006,1.350024,2.820167,-0.000004
1080.640000,-0.200442,0.110006,0.200004,1.350013,2.820189,0.000002
1080.648000,-0.200485,0.110000,0.199973,1.349981,2.820078,0.000024
1080.656000,-0.200533,0.110011,0.199952,1.350017,2.819934,0.000128
1080.664000,-0.200602,0.110009,0.199947,1.350015,2.819933,0.000168
1080.672000,-0.200676,0.110008,0.199958,1.349950,2.819975,0.000198
1080.680000,-0.200763,0.110000,0.199956,1.349958,2.819994,0.000137
1080.688000,-0.200839,0.110000,0.199978,1.349959,2.820040,0.000058
1080.688000,-0.200839,0.110000,0.199978,1.349959,2.820040,0.000058
1080.704000,-0.200989,0.110001,0.199959,1.349973,2.819984,0.000084
1080.712000,-0.201074,0.110003,0.199963,1.350030,2.819932,0.000055
1080.720000,-0.201185,0.109995,0.199978,1.349962,2.820053,0.000009
1080.728000,-0.201271,0.109990,0.199982,1.349974,2.820039,0.000031
1080.736000,-0.201370,0.109997,0.199978,1.350030,2.820028,0.000035
1080.744000,-0.201474,0.109994,0.199992,1.349962,2.820107,-0.000044
1080.752000,-0.201567,0.109988,0.199986,1.349947,2.820077,-0.000023
