timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
3070.344000,-0.200004,0.109992,0.200014,1.350135,2.820006,0.000072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3070.352000,-0.200003,0.109993,0.200023,1.350197,2.820048,-0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3070.360000,-0.200014,0.109981,0.200029,1.350040,2.820153,-0.000018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3070.368000,-0.200005,0.109994,0.200031,1.350176,2.820093,0.000041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3070.408000,-0.200024,0.109988,0.200019,1.350096,2.820054,0.000072,-0.001009,-0.000005,-0.004200,0.000068,-0.021035,0.000010
3070.416000,-0.200048,0.109984,0.200017,1.350098,2.820059,0.000047,-0.007432,-0.000088,0.004161,-0.000333,0.021320,0.000040
3070.424000,-0.200118,0.109986,0.200058,1.350147,2.820250,-0.000104,-0.003864,-0.000034,-0.000559,-0.000121,0.002837,-0.000008
3070.432000,-0.200161,0.109985,0.200060,1.350211,2.820213,-0.000122,-0.009528,-0.000110,0.001585,-0.000333,0.006320,0.000068
3070.440000,-0.200230,0.109984,0.200060,1.350218,2.820269,-0.000209,-0.012438,-0.000140,0.004115,-0.000493,0.023251,0.000059
3070.448000,-0.200301,0.109984,0.200040,1.350191,2.820173,-0.000138,-0.007828,-0.000079,-0.005143,-0.000125,-0.025585,0.000053
3070.456000,-0.200399,0.109980,0.200039,1.350169,2.820217,-0.000124,-0.014047,-0.000145,-0.000717,-0.000441,0.003721,0.000046
3070.464000,-0.200509,0.109982,0.200026,1.350165,2.820164,-0.000113,-0.016106,-0.000184,0.000428,-0.000508,-0.001581,0.000122
3070.472000,-0.200635,0.109984,0.199994,1.350114,2.820059,0.000030,-0.017913,-0.000197,-0.000405,-0.000555,-0.001519,0.000109
3070.480000,-0.200788,0.109988,0.199996,1.350188,2.820003,0.000015,-0.019717,-0.000216,-0.001093,-0.000595,-0.005378,0.000124
3070.488000,-0.200964,0.109981,0.199986,1.350037,2.820037,0.000073,-0.022654,-0.000251,0.000707,-0.000731,0.004390,0.000136
3070.496000,-0.201154,0.109980,0.199979,1.350105,2.819966,0.000048,-0.024305,-0.000270,-0.000356,-0.000755,-0.002575,0.000156
3070.504000,-0.201364,0.109984,0.199990,1.350120,2.820003,0.000047,-0.026374,-0.000289,-0.000473,-0.000823,-0.000975,0.000156
3070.512000,-0.201590,0.109988,0.200004,1.350181,2.820048,-0.000037,-0.027780,-0.000303,-0.000873,-0.000859,-0.002748,0.000164
3070.520000,-0.201829,0.109973,0.200009,1.350080,2.820104,-0.000055,-0.030834,-0.000344,0.000280,-0.000977,0.000434,0.000196
3070.528000,-0.202088,0.109981,0.200003,1.350178,2.820011,-0.000018,-0.032658,-0.000362,0.000318,-0.001038,0.001311,0.000203
3070.536000,-0.202359,0.109964,0.199991,1.350064,2.819954,0.000003,-0.034867,-0.000266,0.000655,-0.001112,-0.000277,-0.000397
3070.544000,-0.202659,0.109965,0.200001,1.350019,2.819995,0.000014,-0.036243,-0.000277,-0.000156,-0.001142,-0.002348,-0.000400
3070.552000,-0.202970,0.109971,0.200006,1.350084,2.820011,0.000069,-0.038467,0.000700,-0.000510,0.010919,-0.002882,-0.000228
