timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
5790.688000,-0.299978,-0.300016,0.149979,-0.503990,3.056092,-0.022715
5790.696000,-0.299983,-0.300002,0.149951,-0.503944,3.056057,-0.022578
5790.696000,-0.299983,-0.300002,0.149951,-0.503944,3.056057,-0.022578
5790.712000,-0.299981,-0.300011,0.149973,-0.503987,3.056077,-0.022687
5790.720000,-0.299994,-0.299998,0.149964,-0.503890,3.056062,-0.022658
5790.728000,-0.299979,-0.300012,0.149959,-0.503959,3.056032,-0.022654
5790.736000,-0.299980,-0.299999,0.149945,-0.504031,3.056027,-0.022577
5790.744000,-0.299987,-0.299997,0.149977,-0.504020,3.056054,-0.022714
5790.752000,-0.299981,-0.300011,0.149964,-0.504110,3.056035,-0.022648
5790.760000,-0.299990,-0.299991,0.149981,-0.504026,3.056085,-0.022745
5790.768000,-0.299986,-0.299990,0.149952,-0.504051,3.056022,-0.022605
5790.776000,-0.299998,-0.299986,0.149993,-0.504085,3.056097,-0.022817
5790.784000,-0.300013,-0.299942,0.149957,-0.504012,3.056021,-0.022623
5790.792000,-0.300029,-0.299916,0.149972,-0.504065,3.056102,-0.022733
5790.800000,-0.300041,-0.299899,0.149964,-0.503991,3.056112,-0.022761
5790.808000,-0.300041,-0.299900,0.149970,-0.504213,3.056092,-0.022794
5790.816000,-0.300049,-0.299855,0.149990,-0.504084,3.056099,-0.022767
5790.824000,-0.300062,-0.299820,0.149952,-0.504047,3.056021,-0.022639
5790.832000,-0.300075,-0.299809,0.149990,-0.504253,3.056107,-0.022808
5790.840000,-0.300076,-0.299775,0.149961,-0.504226,3.056071,-0.022790
5790.848000,-0.300106,-0.299724,0.149953,-0.504262,3.056064,-0.022706
5790.856000,-0.300109,-0.299686,0.149964,-0.504383,3.056011,-0.022733
5790.864000,-0.300137,-0.299649,0.149947,-0.504241,3.056063,-0.022700
5790.872000,-0.300146,-0.299592,0.149956,-0.504261,3.056067,-0.022772
5790.880000,-0.300156,-0.299554,0.149936,-0.504298,3.055975,-0.022672
5790.888000,-0.300168,-0.299509,0.149963,-0.504311,3.056041,-0.022712
5790.896000,-0.300193,-0.299464,0.149946,-0.504383,3.056032,-0.022721
5790.904000,-0.300209,-0.299409,0.149950,-0.504307,3.056027,-0.022748
5790.912000,-0.300227,-0.299366,0.149953,-0.504309,3.056040,-0.022716
5790.920000,-0.300256,-0.299315,0.149984,-0.504355,3.056091,-0.022918
5790.928000,-0.300275,-0.299263,0.149978,-0.504210,3.056122,-0.022842
5790.936000,-0.300313,-0.299195,0.149962,-0.504202,3.056093,-0.022847
5790.944000,-0.300346,-0.299112,0.149967,-0.504190,3.056132,-0.022861
