timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
10429.440000,-0.200007,0.110069,0.200013,1.298031,2.691338,0.184085
10429.456000,-0.200005,0.110073,0.200008,1.298066,2.691343,0.184153
10429.464000,-0.200009,0.110075,0.200013,1.298123,2.691330,0.184103
10429.472000,-0.200006,0.110073,0.200010,1.298091,2.691345,0.184103
10429.480000,-0.200007,0.110076,0.200020,1.298123,2.691371,0.184096
10429.488000,-0.199999,0.110069,0.200002,1.298059,2.691277,0.184120
10429.496000,-0.200004,0.110068,0.200005,1.298044,2.691332,0.184129
10429.504000,-0.200007,0.110080,0.200003,1.298107,2.691297,0.184121
10429.512000,-0.200008,0.110065,0.200009,1.298020,2.691352,0.184062
10429.520000,-0.200005,0.110072,0.200015,1.298069,2.691337,0.184094
10429.528000,-0.200017,0.110073,0.200010,1.298048,2.691302,0.184140
10429.536000,-0.200031,0.110075,0.200023,1.298132,2.691301,0.184076
10429.544000,-0.200104,0.110069,0.200062,1.298210,2.691540,0.183969
10429.552000,-0.200117,0.110078,0.200047,1.298226,2.691491,0.183982
10429.560000,-0.200150,0.110068,0.200040,1.298160,2.691466,0.183940
10429.568000,-0.200188,0.110062,0.200035,1.298173,2.691462,0.183989
10429.576000,-0.200232,0.110069,0.200035,1.298218,2.691467,0.183939
10429.584000,-0.200293,0.110065,0.200033,1.298170,2.691500,0.183971
10429.592000,-0.200340,0.110054,0.200007,1.298068,2.691453,0.183993
10429.600000,-0.200399,0.110070,0.200010,1.298162,2.691369,0.184019
10429.608000,-0.200484,0.110056,0.200005,1.298078,2.691333,0.184094
10429.616000,-0.200573,0.110052,0.200000,1.298059,2.691366,0.184033
10429.624000,-0.200665,0.110059,0.199995,1.298082,2.691317,0.184146
10429.632000,-0.200760,0.110053,0.199980,1.298063,2.691188,0.184129
10429.640000,-0.200859,0.110047,0.199955,1.298027,2.691162,0.184176
10429.696000,-0.201874,0.110048,0.200008,1.298159,2.691301,0.184229
10429.712000,-0.202201,0.110063,0.199996,1.298284,2.691220,0.184308
10429.720000,-0.202381,0.110055,0.200005,1.298264,2.691216,0.184267
10429.728000,-0.202584,0.110052,0.200028,1.298267,2.691296,0.184157
10429.736000,-0.202776,0.110052,0.200017,1.298129,2.691282,0.184240
10429.744000,-0.202982,0.110044,0.200020,1.298178,2.691286,0.184136
10429.752000,-0.203181,0.110046,0.200013,1.298122,2.691287,0.184249
10429.760000,-0.203403,0.110040,0.200007,1.298118,2.691238,0.184228
10429.768000,-0.203621,0.110054,0.200010,1.298242,2.691222,0.184235
10429.776000,-0.203859,0.110050,0.200004,1.298164,2.691244,0.184283
10429.784000,-0.204097,0.110045,0.200031,1.298256,2.691329,0.184088
10429.792000,-0.204343,0.110048,0.200010,1.298062,2.691303,0.184284
10429.800000,-0.204586,0.110050,0.200026,1.298126,2.691335,0.184118
10429.808000,-0.204850,0.110049,0.200033,1.298179,2.691357,0.184216
10429.816000,-0.205127,0.110038,0.200043,1.298174,2.691397,0.184014
10429.824000,-0.205375,0.110054,0.200023,1.298187,2.691331,0.184300
10429.832000,-0.205650,0.110033,0.200010,1.298039,2.691261,0.184047
10429.840000,-0.205937,0.110050,0.200010,1.297992,2.691364,0.184314
