timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
11638.392000,-0.199999,0.109990,0.199988,1.349842,2.819951,0.000017
11638.408000,-0.200001,0.109987,0.199981,1.349816,2.819981,0.000026
11638.416000,-0.199988,0.110004,0.199978,1.349869,2.819920,0.000049
11638.416000,-0.199988,0.110004,0.199978,1.349869,2.819920,0.000049
11638.432000,-0.200001,0.109995,0.199981,1.349800,2.819994,0.000042
11638.440000,-0.199995,0.109995,0.199981,1.349837,2.819941,0.000067
11638.448000,-0.199997,0.109991,0.199983,1.349855,2.819933,-0.000017
11638.456000,-0.199995,0.109997,0.199973,1.349823,2.819911,0.000091
11638.464000,-0.200001,0.109994,0.199974,1.349783,2.819914,0.000082
11638.512000,-0.200208,0.110000,0.200011,1.349981,2.820072,-0.000082
11638.520000,-0.200285,0.109996,0.200017,1.349975,2.820104,-0.000169
11638.528000,-0.200390,0.109987,0.200031,1.349912,2.820239,-0.000204
11638.536000,-0.200497,0.109993,0.200030,1.349996,2.820198,-0.000209
11638.544000,-0.200625,0.109993,0.200004,1.350001,2.820080,-0.000115
11638.552000,-0.200773,0.110009,0.199987,1.350036,2.819982,-0.000049
11638.560000,-0.200978,0.110003,0.200000,1.349954,2.820119,-0.000108
11638.568000,-0.201166,0.110010,0.199983,1.350050,2.820021,0.000001
11638.576000,-0.201398,0.110009,0.199971,1.350030,2.820028,0.000074
11638.584000,-0.201625,0.110022,0.199942,1.350074,2.819865,0.000136
11638.592000,-0.201890,0.110017,0.199944,1.350080,2.819881,0.000109
11638.600000,-0.202186,0.110020,0.199971,1.350068,2.819953,0.000088
11638.608000,-0.202505,0.110029,0.199984,1.350216,2.819926,0.000040
11638.616000,-0.202828,0.110027,0.199993,1.350252,2.819920,-0.000007
11638.624000,-0.203174,0.110019,0.199970,1.350135,2.819858,0.000077
11638.632000,-0.203553,0.110030,0.200012,1.350245,2.819966,-0.000056
11638.640000,-0.203933,0.110038,0.200012,1.350272,2.819988,-0.000040
11638.648000,-0.204333,0.110042,0.200005,1.350177,2.819973,0.000041
11638.656000,-0.204746,0.110050,0.199997,1.350227,2.819870,0.000028
11638.664000,-0.205200,0.110057,0.200022,1.350261,2.819995,0.000010
11638.672000,-0.205675,0.110051,0.200034,1.350202,2.820058,-0.000019
11638.680000,-0.206158,0.110055,0.200043,1.350068,2.820179,-0.000108
11638.688000,-0.206647,0.110065,0.200021,1.350204,2.820040,-0.000023
11638.696000,-0.207166,0.110071,0.200026,1.350177,2.820037,-0.000064
11638.704000,-0.207710,0.110064,0.200047,1.349975,2.820233,-0.000122
11638.712000,-0.208260,0.110082,0.200060,1.350060,2.820249,-0.000173
11638.720000,-0.208818,0.110091,0.200036,1.350077,2.820123,-0.000084
11638.728000,-0.209417,0.110099,0.200041,1.349996,2.820228,-0.000019
11638.736000,-0.210032,0.110111,0.200056,1.349873,2.820331,-0.000066
11638.744000,-0.210667,0.110107,0.200040,1.349823,2.820284,-0.000054
11638.752000,-0.211305,0.110121,0.200035,1.349907,2.820209,-0.000068
11638.760000,-0.211969,0.110123,0.200018,1.349691,2.820248,-0.000043
11638.768000,-0.212669,0.110134,0.200029,1.349794,2.820263,-0.000066
11638.776000,-0.213390,0.110143,0.200039,1.349867,2.820259,-0.000108
11638.784000,-0.214135,0.110154,0.200048,1.349960,2.820297,-0.000083
11638.792000,-0.214887,0.110171,0.200061,1.349821,2.820457,-0.000110
11638.800000,-0.215657,0.110182,0.200077,1.349853,2.820453,-0.000206
11638.808000,-0.216425,0.110201,0.200079,1.350023,2.820389,-0.000243
11638.808000,-0.216425,0.110201,0.200079,1.350023,2.820389,-0.000243
11638.808000,-0.216425,0.110201,0.200079,1.350023,2.820389,-0.000243
11638.808000,-0.216425,0.110201,0.200079,1.350023,2.820389,-0.000243
11638.840000,-0.219414,0.110251,0.200020,1.349778,2.820196,0.000014
11638.840000,-0.219414,0.110251,0.200020,1.349778,2.820196,0.000014
11638.856000,-0.220919,0.110261,0.200036,1.349922,2.820221,-0.000138
11638.864000,-0.221660,0.110293,0.200029,1.350018,2.820133,-0.000177
11638.872000,-0.222411,0.110294,0.200024,1.349841,2.820211,-0.000156
11638.880000,-0.223160,0.110309,0.199997,1.349878,2.820042,-0.000036
11638.888000,-0.223916,0.110321,0.200015,1.349910,2.820126,-0.000046
11638.896000,-0.224651,0.110324,0.200012,1.349731,2.820199,-0.000041
11638.904000,-0.225352,0.110350,0.200014,1.349887,2.820107,-0.000010
11638.912000,-0.226032,0.110354,0.199994,1.349804,2.820032,0.000005
11638.920000,-0.226705,0.110382,0.199965,1.349735,2.819940,0.000025
