timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
795.752000,-0.271525,-0.313598,0.322841,-2.505363,1.758881,-0.079177
795.760000,-0.271540,-0.313581,0.322841,-2.505273,1.758953,-0.079151
795.776000,-0.271522,-0.313596,0.322850,-2.505378,1.758867,-0.079141
795.784000,-0.271524,-0.313600,0.322837,-2.505360,1.758812,-0.079129
795.792000,-0.271529,-0.313593,0.322846,-2.505353,1.758896,-0.079178
795.800000,-0.271531,-0.313584,0.322870,-2.505372,1.758995,-0.079178
795.808000,-0.271538,-0.313578,0.322855,-2.505355,1.758940,-0.079169
795.816000,-0.271550,-0.313566,0.322837,-2.505234,1.758993,-0.079132
795.824000,-0.271541,-0.313559,0.322848,-2.505288,1.758918,-0.079133
795.832000,-0.271539,-0.313559,0.322843,-2.505338,1.758886,-0.079160
795.840000,-0.271540,-0.313546,0.322856,-2.505388,1.758962,-0.079163
795.848000,-0.271557,-0.313538,0.322848,-2.505432,1.758905,-0.079173
795.856000,-0.271582,-0.313507,0.322832,-2.505366,1.758971,-0.079136
795.864000,-0.271583,-0.313496,0.322805,-2.505278,1.758958,-0.079095
795.872000,-0.271574,-0.313496,0.322845,-2.505513,1.758959,-0.079207
795.880000,-0.271601,-0.313465,0.322821,-2.505506,1.758913,-0.079228
795.888000,-0.271617,-0.313442,0.322782,-2.505327,1.758929,-0.079174
795.896000,-0.271640,-0.313419,0.322789,-2.505380,1.759029,-0.079169
795.896000,-0.271640,-0.313419,0.322789,-2.505380,1.759029,-0.079169
795.912000,-0.271665,-0.313369,0.322768,-2.505453,1.758883,-0.079255
795.920000,-0.271674,-0.313352,0.322762,-2.505486,1.758927,-0.079234
795.928000,-0.271702,-0.313319,0.322769,-2.505639,1.758830,-0.079250
795.928000,-0.271702,-0.313319,0.322769,-2.505639,1.758830,-0.079250
795.944000,-0.271735,-0.313243,0.322728,-2.505514,1.758838,-0.079217
795.944000,-0.271735,-0.313243,0.322728,-2.505514,1.758838,-0.079217
795.960000,-0.271773,-0.313182,0.322696,-2.505474,1.758903,-0.079249
795.968000,-0.271798,-0.313141,0.322672,-2.505566,1.758793,-0.079324
795.976000,-0.271829,-0.313090,0.322629,-2.505455,1.758744,-0.079265
795.984000,-0.271837,-0.313061,0.322607,-2.505376,1.758802,-0.079238
795.992000,-0.271862,-0.313026,0.322573,-2.505463,1.758645,-0.079268
796.000000,-0.271897,-0.312966,0.322559,-2.505366,1.758735,-0.079251
796.008000,-0.271944,-0.312905,0.322527,-2.505270,1.758871,-0.079225
796.024000,-0.271996,-0.312791,0.322486,-2.505284,1.758814,-0.079129
796.032000,-0.272023,-0.312740,0.322501,-2.505361,1.758932,-0.079193
796.040000,-0.272061,-0.312676,0.322466,-2.505361,1.758826,-0.079195
796.048000,-0.272100,-0.312614,0.322452,-2.505330,1.758961,-0.079220
796.056000,-0.272127,-0.312552,0.322466,-2.505487,1.758911,-0.079283
796.064000,-0.272150,-0.312490,0.322435,-2.505452,1.758870,-0.079280
796.072000,-0.272185,-0.312423,0.322405,-2.505426,1.758856,-0.079305
796.080000,-0.272223,-0.312358,0.322379,-2.505435,1.758820,-0.079299
796.088000,-0.272262,-0.312279,0.322383,-2.505507,1.758866,-0.079282
796.096000,-0.272310,-0.312196,0.322332,-2.505399,1.758845,-0.079311
796.104000,-0.272357,-0.312128,0.322313,-2.505455,1.758863,-0.079345
796.112000,-0.272390,-0.312062,0.322293,-2.505475,1.758834,-0.079322
796.120000,-0.272441,-0.311996,0.322257,-2.505576,1.758863,-0.079406
796.128000,-0.272481,-0.311902,0.322242,-2.505464,1.758877,-0.079381
796.136000,-0.272534,-0.311833,0.322216,-2.505499,1.758988,-0.079308
796.144000,-0.272568,-0.311745,0.322197,-2.505507,1.758883,-0.079256
796.152000,-0.272634,-0.311660,0.322135,-2.505403,1.758950,-0.079245
796.160000,-0.272687,-0.311573,0.322141,-2.505468,1.759039,-0.079293
796.168000,-0.272730,-0.311505,0.322085,-2.505472,1.758935,-0.079260
796.176000,-0.272767,-0.311412,0.322065,-2.505464,1.758934,-0.079313
796.184000,-0.272817,-0.311325,0.322043,-2.505487,1.758907,-0.079298
796.192000,-0.272872,-0.311225,0.322014,-2.505407,1.758969,-0.079347
796.200000,-0.272931,-0.311135,0.321983,-2.505440,1.758971,-0.079341
796.208000,-0.272989,-0.311045,0.321934,-2.505400,1.758970,-0.079335
796.216000,-0.273045,-0.310951,0.321866,-2.505257,1.758969,-0.079305
796.224000,-0.273103,-0.310851,0.321844,-2.505309,1.758979,-0.079228
796.224000,-0.273103,-0.310851,0.321844,-2.505309,1.758979,-0.079228
796.240000,-0.273216,-0.310654,0.321743,-2.505252,1.758882,-0.079117
796.248000,-0.273290,-0.310544,0.321720,-2.505237,1.759008,-0.079157
796.256000,-0.273327,-0.310465,0.321669,-2.505311,1.758888,-0.079233
796.264000,-0.273395,-0.310360,0.321621,-2.505275,1.758892,-0.079290
796.272000,-0.273468,-0.310240,0.321607,-2.505343,1.758959,-0.079268
796.280000,-0.273524,-0.310157,0.321550,-2.505395,1.758910,-0.079277
796.288000,-0.273589,-0.310038,0.321505,-2.505350,1.758882,-0.079252
796.296000,-0.273660,-0.309922,0.321450,-2.505373,1.758812,-0.079183
796.296000,-0.273660,-0.309922,0.321450,-2.505373,1.758812,-0.079183
796.312000,-0.273788,-0.309702,0.321352,-2.505314,1.758848,-0.079169
796.320000,-0.273865,-0.309584,0.321315,-2.505369,1.758866,-0.079176
796.328000,-0.273925,-0.309471,0.321280,-2.505344,1.758898,-0.079219
796.336000,-0.273996,-0.309342,0.321229,-2.505307,1.758903,-0.079297
796.344000,-0.274049,-0.309236,0.321200,-2.505398,1.758876,-0.079243
796.352000,-0.274114,-0.309122,0.321151,-2.505427,1.758834,-0.079291
796.360000,-0.274199,-0.308983,0.321099,-2.505377,1.758891,-0.079225
796.368000,-0.274272,-0.308871,0.321030,-2.505373,1.758802,-0.079129
796.376000,-0.274344,-0.308742,0.320980,-2.505315,1.758860,-0.079191
796.376000,-0.274344,-0.308742,0.320980,-2.505315,1.758860,-0.079191
796.392000,-0.274500,-0.308479,0.320910,-2.505344,1.758972,-0.079180
796.400000,-0.274579,-0.308343,0.320852,-2.505290,1.758987,-0.079240
796.408000,-0.274659,-0.308216,0.320782,-2.505251,1.758968,-0.079261
796.416000,-0.274733,-0.308074,0.320750,-2.505295,1.758958,-0.079282
796.424000,-0.274814,-0.307938,0.320677,-2.505267,1.758921,-0.079210
796.424000,-0.274814,-0.307938,0.320677,-2.505267,1.758921,-0.079210
796.440000,-0.274970,-0.307654,0.320545,-2.505215,1.758786,-0.079154
796.448000,-0.275054,-0.307507,0.320512,-2.505202,1.758870,-0.079215
796.456000,-0.275135,-0.307371,0.320469,-2.505252,1.758909,-0.079264
796.464000,-0.275222,-0.307221,0.320415,-2.505270,1.758925,-0.079250
796.472000,-0.275308,-0.307083,0.320371,-2.505333,1.758970,-0.079285
796.480000,-0.275388,-0.306943,0.320333,-2.505450,1.758939,-0.079227
796.488000,-0.275488,-0.306782,0.320268,-2.505423,1.758968,-0.079170
796.496000,-0.275583,-0.306625,0.320234,-2.505459,1.759064,-0.079266
796.504000,-0.275674,-0.306461,0.320200,-2.505475,1.759147,-0.079355
796.512000,-0.275755,-0.306318,0.320093,-2.505380,1.759007,-0.079353
796.520000,-0.275854,-0.306158,0.320042,-2.505417,1.759097,-0.079259
796.528000,-0.275961,-0.305991,0.319973,-2.505403,1.759070,-0.079202
796.536000,-0.276031,-0.305840,0.319913,-2.505445,1.758972,-0.079270
796.544000,-0.276125,-0.305685,0.319844,-2.505433,1.758948,-0.079266
796.552000,-0.276216,-0.305520,0.319789,-2.505454,1.758948,-0.079328
796.560000,-0.276314,-0.305359,0.319734,-2.505451,1.759059,-0.079304
796.568000,-0.276397,-0.305188,0.319667,-2.505416,1.759018,-0.079234
796.576000,-0.276487,-0.305044,0.319593,-2.505467,1.758950,-0.079313
796.576000,-0.276487,-0.305044,0.319593,-2.505467,1.758950,-0.079313
796.592000,-0.276707,-0.304677,0.319489,-2.505487,1.759106,-0.079388
796.592000,-0.276707,-0.304677,0.319489,-2.505487,1.759106,-0.079388
796.608000,-0.276931,-0.304302,0.319352,-2.505426,1.759140,-0.079284
796.608000,-0.276931,-0.304302,0.319352,-2.505426,1.759140,-0.079284
796.624000,-0.277121,-0.303956,0.319201,-2.505397,1.759066,-0.079256
796.624000,-0.277121,-0.303956,0.319201,-2.505397,1.759066,-0.079256
796.640000,-0.277338,-0.303592,0.319030,-2.505279,1.759096,-0.079363
796.640000,-0.277338,-0.303592,0.319030,-2.505279,1.759096,-0.079363
796.656000,-0.277542,-0.303224,0.318883,-2.505237,1.759076,-0.079270
796.664000,-0.277651,-0.303038,0.318802,-2.505206,1.759063,-0.079270
796.672000,-0.277757,-0.302851,0.318748,-2.505303,1.759064,-0.079242
796.680000,-0.277881,-0.302647,0.318675,-2.505279,1.759118,-0.079200
796.688000,-0.277986,-0.302462,0.318589,-2.505292,1.759050,-0.079278
796.696000,-0.278092,-0.302285,0.318524,-2.505339,1.759065,-0.079316
796.704000,-0.278205,-0.302094,0.318453,-2.505316,1.759144,-0.079310
796.712000,-0.278319,-0.301888,0.318382,-2.505307,1.759166,-0.079322
796.720000,-0.278423,-0.301698,0.318304,-2.505356,1.759093,-0.079276
796.728000,-0.278539,-0.301493,0.318230,-2.505394,1.759038,-0.079347
796.736000,-0.278673,-0.301292,0.318125,-2.505337,1.759010,-0.079331
796.744000,-0.278786,-0.301099,0.318051,-2.505426,1.758964,-0.079298
796.752000,-0.278904,-0.300884,0.317969,-2.505345,1.758961,-0.079314
796.760000,-0.279024,-0.300664,0.317898,-2.505342,1.758963,-0.079272
796.768000,-0.279129,-0.300471,0.317821,-2.505338,1.758924,-0.079333
796.776000,-0.279261,-0.300248,0.317764,-2.505377,1.759019,-0.079274
796.784000,-0.279373,-0.300045,0.317699,-2.505433,1.759039,-0.079242
796.792000,-0.279504,-0.299836,0.317577,-2.505311,1.758991,-0.079268
796.800000,-0.279623,-0.299613,0.317525,-2.505395,1.758986,-0.079300
796.808000,-0.279755,-0.299385,0.317429,-2.505394,1.758944,-0.079164
796.816000,-0.279881,-0.299170,0.317362,-2.505428,1.759019,-0.079251
796.824000,-0.280021,-0.298939,0.317264,-2.505358,1.758982,-0.079294
796.824000,-0.280021,-0.298939,0.317264,-2.505358,1.758982,-0.079294
796.840000,-0.280274,-0.298504,0.317129,-2.505519,1.759035,-0.079308
796.848000,-0.280396,-0.298290,0.317028,-2.505497,1.759004,-0.079260
796.856000,-0.280535,-0.298057,0.316946,-2.505518,1.759027,-0.079308
796.864000,-0.280663,-0.297826,0.316850,-2.505468,1.759002,-0.079352
796.872000,-0.280795,-0.297600,0.316765,-2.505455,1.759068,-0.079395
796.880000,-0.280936,-0.297356,0.316665,-2.505505,1.758974,-0.079307
796.888000,-0.281067,-0.297131,0.316575,-2.505524,1.758949,-0.079271
796.896000,-0.281204,-0.296890,0.316490,-2.505500,1.759009,-0.079352
796.904000,-0.281333,-0.296655,0.316377,-2.505469,1.758887,-0.079336
796.912000,-0.281478,-0.296408,0.316274,-2.505375,1.758898,-0.079307
796.920000,-0.281623,-0.296150,0.316203,-2.505340,1.759034,-0.079283
796.928000,-0.281775,-0.295899,0.316104,-2.505327,1.759054,-0.079292
796.936000,-0.281874,-0.295701,0.316013,-2.505496,1.758846,-0.079314
796.944000,-0.282036,-0.295438,0.315904,-2.505391,1.758938,-0.079297
796.952000,-0.282197,-0.295180,0.315809,-2.505369,1.759018,-0.079275
796.960000,-0.282344,-0.294930,0.315703,-2.505400,1.758958,-0.079266
796.968000,-0.282482,-0.294686,0.315608,-2.505382,1.758998,-0.079290
796.976000,-0.282636,-0.294443,0.315491,-2.505348,1.758964,-0.079310
796.984000,-0.282789,-0.294181,0.315410,-2.505377,1.759011,-0.079293
796.992000,-0.282941,-0.293933,0.315304,-2.505427,1.758939,-0.079212
797.000000,-0.283087,-0.293667,0.315205,-2.505369,1.758954,-0.079250
797.008000,-0.283248,-0.293410,0.315086,-2.505301,1.758985,-0.079292
797.016000,-0.283391,-0.293140,0.315008,-2.505367,1.758972,-0.079350
797.024000,-0.283565,-0.292871,0.314873,-2.505234,1.759022,-0.079217
797.032000,-0.283726,-0.292591,0.314778,-2.505201,1.759052,-0.079230
797.040000,-0.283876,-0.292324,0.314641,-2.505108,1.758957,-0.079237
797.048000,-0.284040,-0.292054,0.314549,-2.505111,1.759035,-0.079298
797.056000,-0.284194,-0.291803,0.314468,-2.505245,1.759057,-0.079165
797.064000,-0.284352,-0.291524,0.314368,-2.505174,1.759106,-0.079135
797.072000,-0.284527,-0.291230,0.314272,-2.505146,1.759186,-0.079215
797.080000,-0.284672,-0.290967,0.314184,-2.505190,1.759224,-0.079274
