timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
2292.272000,-0.200009,0.110001,0.200000,1.350046,2.820128,0.000519
2292.280000,-0.200001,0.110003,0.199993,1.349987,2.820091,0.000542
2292.296000,-0.200002,0.110001,0.199997,1.349955,2.820154,0.000510
2292.304000,-0.200003,0.110004,0.199995,1.350082,2.820075,0.000544
2292.312000,-0.200008,0.110000,0.200004,1.350072,2.820140,0.000461
2292.320000,-0.200002,0.110000,0.199990,1.349985,2.820086,0.000526
2292.328000,-0.199997,0.110008,0.199999,1.350073,2.820098,0.000510
2292.336000,-0.200002,0.110004,0.199997,1.350076,2.820103,0.000485
2292.344000,-0.199995,0.110006,0.199998,1.350025,2.820126,0.000527
2292.352000,-0.200011,0.110007,0.199985,1.350051,2.820006,0.000516
2292.360000,-0.200030,0.110011,0.200003,1.350054,2.820100,0.000533
2292.368000,-0.200083,0.109993,0.200033,1.350060,2.820246,0.000367
2292.376000,-0.200103,0.109996,0.200039,1.350076,2.820280,0.000358
2292.384000,-0.200120,0.110004,0.200021,1.350104,2.820165,0.000447
2292.392000,-0.200150,0.109997,0.200028,1.350093,2.820230,0.000364
2292.400000,-0.200188,0.109996,0.200041,1.350066,2.820349,0.000331
2292.408000,-0.200231,0.109997,0.200020,1.350085,2.820214,0.000394
2292.416000,-0.200261,0.110003,0.200002,1.350057,2.820198,0.000433
2292.424000,-0.200306,0.109998,0.200013,1.350108,2.820221,0.000357
2292.432000,-0.200346,0.110000,0.200004,1.350065,2.820174,0.000463
2292.440000,-0.200410,0.109999,0.199993,1.350067,2.820178,0.000393
2292.448000,-0.200469,0.109995,0.199962,1.349992,2.820064,0.000514
2292.456000,-0.200530,0.109996,0.199941,1.349952,2.819938,0.000609
2292.464000,-0.200614,0.109995,0.199940,1.349943,2.819965,0.000589
2292.472000,-0.200693,0.110000,0.199938,1.349903,2.819929,0.000685
2292.480000,-0.200785,0.110000,0.199955,1.350035,2.819989,0.000575
2292.488000,-0.200877,0.109995,0.199940,1.350003,2.819926,0.000645
2292.496000,-0.200986,0.109986,0.199940,1.349941,2.819972,0.000608
2292.504000,-0.201093,0.109992,0.199953,1.349975,2.820001,0.000569
2292.512000,-0.201209,0.109980,0.199948,1.349910,2.819996,0.000506
2292.520000,-0.201327,0.109989,0.199964,1.349968,2.820037,0.000534
2292.528000,-0.201455,0.109987,0.199982,1.350053,2.820132,0.000457
2292.536000,-0.201583,0.109979,0.199973,1.349985,2.820078,0.000425
2292.544000,-0.201694,0.109991,0.199961,1.350054,2.820008,0.000485
2292.552000,-0.201836,0.109983,0.199975,1.349955,2.820153,0.000473
2292.560000,-0.201979,0.109972,0.199963,1.349944,2.820044,0.000440
2292.568000,-0.202132,0.109972,0.199983,1.349966,2.820138,0.000402
2292.576000,-0.202270,0.109971,0.199977,1.349948,2.820061,0.000411
2292.584000,-0.202429,0.109972,0.199963,1.349908,2.820024,0.000503
2292.592000,-0.202582,0.109984,0.199958,1.349981,2.819962,0.000554
2292.600000,-0.202749,0.109977,0.199972,1.349968,2.819984,0.000471
2292.608000,-0.202916,0.109971,0.199969,1.349937,2.819965,0.000506
2292.616000,-0.203096,0.109961,0.199971,1.349909,2.820042,0.000475
2292.624000,-0.203269,0.109964,0.199972,1.349887,2.820001,0.000500
2292.632000,-0.203451,0.109963,0.199981,1.349940,2.820027,0.000434
2292.664000,-0.204203,0.109957,0.199951,1.349921,2.819917,0.000474
2292.672000,-0.204413,0.109973,0.199962,1.350015,2.819992,0.000567
2292.680000,-0.204634,0.109970,0.199970,1.350000,2.820055,0.000600
2292.688000,-0.204854,0.109966,0.199987,1.349998,2.820100,0.000516
2292.696000,-0.205057,0.109982,0.199972,1.350039,2.820062,0.000766
2292.704000,-0.205286,0.109969,0.199983,1.350015,2.820102,0.000548
2292.712000,-0.205522,0.109969,0.199981,1.349969,2.820143,0.000688
2292.720000,-0.205750,0.109964,0.199977,1.349978,2.820123,0.000645
2292.728000,-0.205991,0.109966,0.199988,1.350046,2.820140,0.000576
2292.736000,-0.206219,0.109969,0.199976,1.350060,2.820088,0.000657
2292.744000,-0.206468,0.109971,0.199977,1.350127,2.820105,0.000672
2292.744000,-0.206468,0.109971,0.199977,1.350127,2.820105,0.000672
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.752000,-0.206726,0.109968,0.199985,1.350114,2.820125,0.000586
2292.800000,-0.208321,0.109989,0.199997,1.350112,2.820200,0.000628
2292.800000,-0.208321,0.109989,0.199997,1.350112,2.820200,0.000628
2292.800000,-0.208321,0.109989,0.199997,1.350112,2.820200,0.000628
2292.800000,-0.208321,0.109989,0.199997,1.350112,2.820200,0.000628
2292.800000,-0.208321,0.109989,0.199997,1.350112,2.820200,0.000628
2292.800000,-0.208321,0.109989,0.199997,1.350112,2.820200,0.000628
2292.944000,-0.214221,0.109967,0.200001,1.350083,2.820181,0.000376
2292.952000,-0.214593,0.109992,0.200010,1.350112,2.820254,0.000584
2292.952000,-0.214593,0.109992,0.200010,1.350112,2.820254,0.000584
2292.952000,-0.214593,0.109992,0.200010,1.350112,2.820254,0.000584
2292.984000,-0.216136,0.109992,0.200028,1.350133,2.820331,0.000456
2292.992000,-0.216522,0.109972,0.199998,1.350007,2.820113,0.000291
2293.000000,-0.216908,0.109978,0.199983,1.349984,2.820120,0.000542
2293.008000,-0.217305,0.109971,0.199987,1.350027,2.820042,0.000329
2293.016000,-0.217707,0.109998,0.199978,1.350070,2.820059,0.000611
2293.024000,-0.218126,0.109975,0.199969,1.349933,2.819994,0.000405
2293.032000,-0.218546,0.109980,0.199974,1.349924,2.820073,0.000580
2293.040000,-0.218964,0.109970,0.199974,1.349850,2.820055,0.000467
2293.048000,-0.219398,0.109974,0.199979,1.349912,2.820066,0.000498
2293.056000,-0.219837,0.109981,0.199987,1.350015,2.820073,0.000454
2293.064000,-0.220261,0.109982,0.199975,1.349985,2.820063,0.000509
2293.072000,-0.220701,0.109978,0.199962,1.349970,2.819997,0.000596
2293.080000,-0.221144,0.109988,0.199973,1.350068,2.819995,0.000517
2293.088000,-0.221605,0.109977,0.199960,1.349980,2.819994,0.000562
2293.096000,-0.222067,0.109981,0.199956,1.349947,2.820020,0.000548
2293.104000,-0.222537,0.109985,0.199968,1.350001,2.820052,0.000501
2293.112000,-0.222989,0.109975,0.199949,1.349796,2.820023,0.000519
2293.120000,-0.223467,0.109985,0.199948,1.349867,2.820010,0.000664
2293.128000,-0.223956,0.109980,0.199967,1.349896,2.820078,0.000475
