timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
854.648000,-0.200007,0.110003,0.200018,1.349897,2.819983,0.000099
854.656000,-0.200003,0.110000,0.200020,1.349844,2.820002,0.000083
854.664000,-0.199999,0.110006,0.200005,1.349908,2.819918,0.000141
854.672000,-0.199998,0.110005,0.200028,1.349926,2.820000,0.000016
854.680000,-0.199997,0.110005,0.200018,1.349942,2.819944,0.000050
854.688000,-0.200001,0.110007,0.200028,1.349901,2.820034,0.000041
854.696000,-0.200003,0.110006,0.200024,1.349894,2.820020,0.000033
854.704000,-0.199998,0.110009,0.200003,1.349938,2.819892,0.000107
854.712000,-0.200008,0.110006,0.199997,1.349924,2.819863,0.000131
854.720000,-0.200023,0.110008,0.200016,1.349917,2.819937,0.000123
854.728000,-0.200071,0.110016,0.200051,1.350035,2.820101,-0.000052
854.736000,-0.200087,0.110029,0.200062,1.350153,2.820086,-0.000104
854.744000,-0.200113,0.110046,0.200057,1.350057,2.820102,-0.000067
854.752000,-0.200157,0.110069,0.200062,1.350210,2.820117,-0.000153
854.760000,-0.200204,0.110094,0.200068,1.350218,2.820137,-0.000133
854.768000,-0.200255,0.110119,0.200051,1.350118,2.820142,-0.000132
854.776000,-0.200312,0.110151,0.200038,1.350110,2.820078,-0.000073
854.784000,-0.200375,0.110172,0.200026,1.349894,2.820145,-0.000098
854.792000,-0.200455,0.110204,0.199999,1.349813,2.820061,0.000018
854.800000,-0.200520,0.110240,0.199992,1.349680,2.820041,0.000024
854.808000,-0.200668,0.110327,0.199975,1.349743,2.819911,0.000071
854.816000,-0.200668,0.110327,0.199975,1.349743,2.819911,0.000071
854.824000,-0.200759,0.110362,0.199982,1.349736,2.819980,-0.000046
854.832000,-0.200835,0.110409,0.199976,1.349719,2.819944,0.000035
854.840000,-0.200912,0.110448,0.199975,1.349698,2.819941,-0.000050
854.848000,-0.200990,0.110494,0.199986,1.349762,2.819991,0.000009
854.856000,-0.201079,0.110540,0.199990,1.349770,2.819962,-0.000069
