timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
2448.208000,-0.199993,0.110010,0.200007,1.350220,2.820020,0.000662
2448.224000,-0.200004,0.110002,0.200017,1.350167,2.820082,0.000638
2448.232000,-0.200002,0.110007,0.200017,1.350228,2.820035,0.000587
2448.240000,-0.199998,0.110008,0.200012,1.350283,2.819978,0.000629
2448.248000,-0.199992,0.110006,0.200000,1.350201,2.819935,0.000602
2448.256000,-0.200008,0.110009,0.200025,1.350229,2.820082,0.000596
2448.264000,-0.199997,0.110007,0.200001,1.350183,2.819984,0.000636
2448.272000,-0.199990,0.110014,0.200006,1.350205,2.819986,0.000627
2448.280000,-0.199994,0.110009,0.200008,1.350264,2.819981,0.000612
2448.288000,-0.200006,0.110008,0.200016,1.350158,2.820062,0.000611
2448.296000,-0.200024,0.110005,0.200015,1.350208,2.820038,0.000569
2448.304000,-0.200067,0.110001,0.200053,1.350285,2.820246,0.000463
2448.312000,-0.200097,0.110005,0.200057,1.350292,2.820218,0.000478
2448.320000,-0.200113,0.110010,0.200060,1.350357,2.820223,0.000410
2448.328000,-0.200141,0.110008,0.200065,1.350383,2.820234,0.000351
2448.336000,-0.200188,0.109996,0.200071,1.350296,2.820316,0.000384
2448.344000,-0.200225,0.110002,0.200058,1.350305,2.820246,0.000405
2448.352000,-0.200251,0.110002,0.200034,1.350243,2.820203,0.000453
2448.360000,-0.200305,0.110003,0.200045,1.350269,2.820261,0.000486
2448.368000,-0.200343,0.110001,0.200019,1.350250,2.820175,0.000466
2448.376000,-0.200406,0.110006,0.200029,1.350323,2.820156,0.000472
2448.384000,-0.200462,0.110009,0.200013,1.350309,2.820084,0.000501
2448.392000,-0.200544,0.109995,0.199991,1.350202,2.820079,0.000557
2448.400000,-0.200616,0.110004,0.199987,1.350282,2.819987,0.000611
2448.408000,-0.200700,0.110006,0.199975,1.350242,2.819992,0.000657
2448.416000,-0.200788,0.110000,0.199978,1.350210,2.819971,0.000636
2448.424000,-0.200887,0.109998,0.199972,1.350171,2.819934,0.000647
2448.432000,-0.200984,0.110002,0.199966,1.350258,2.819902,0.000635
2448.440000,-0.201098,0.109997,0.199976,1.350112,2.819989,0.000638
2448.448000,-0.201215,0.109992,0.199986,1.350199,2.819999,0.000534
2448.456000,-0.201337,0.110001,0.200001,1.350263,2.820008,0.000562
2448.464000,-0.201457,0.109995,0.199994,1.350261,2.820007,0.000515
2448.472000,-0.201575,0.109997,0.199978,1.350231,2.819989,0.000593
2448.480000,-0.201693,0.109996,0.199965,1.350175,2.819919,0.000653
