timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
1479.872000,-0.199999,0.109997,0.199969,1.350165,2.819894,0.000349
1479.880000,-0.199990,0.110001,0.199966,1.350218,2.819875,0.000366
1479.888000,-0.199991,0.110005,0.199985,1.350192,2.819995,0.000376
1479.896000,-0.200001,0.110000,0.199986,1.350175,2.820003,0.000334
1479.904000,-0.200000,0.109998,0.199976,1.350178,2.819966,0.000359
1479.912000,-0.199993,0.110004,0.199970,1.350140,2.819929,0.000374
1479.920000,-0.199994,0.109995,0.199962,1.350161,2.819885,0.000358
1479.928000,-0.199996,0.109999,0.199977,1.350158,2.819969,0.000384
1479.936000,-0.199994,0.110005,0.199980,1.350233,2.819951,0.000350
1479.944000,-0.200003,0.110000,0.199977,1.350182,2.819975,0.000393
1479.952000,-0.200011,0.109998,0.199985,1.350183,2.819975,0.000308
1479.960000,-0.200019,0.109998,0.199980,1.350154,2.820001,0.000299
1479.968000,-0.200035,0.110002,0.199973,1.350209,2.819944,0.000298
1479.976000,-0.200061,0.110004,0.199986,1.350175,2.819960,0.000296
1479.984000,-0.200090,0.109998,0.200007,1.350187,2.820074,0.000256
1479.992000,-0.200131,0.109996,0.200025,1.350217,2.820184,0.000189
1480.000000,-0.200163,0.109996,0.200016,1.350210,2.820127,0.000229
1480.008000,-0.200186,0.109992,0.200003,1.350190,2.820083,0.000244
1480.016000,-0.200232,0.109996,0.200006,1.350236,2.820180,0.000202
1480.024000,-0.200275,0.110003,0.200014,1.350335,2.820126,0.000141
1480.032000,-0.200317,0.109993,0.199988,1.350200,2.820106,0.000197
1480.040000,-0.200373,0.109992,0.199983,1.350236,2.820052,0.000219
1480.048000,-0.200428,0.110003,0.199979,1.350264,2.820025,0.000266
1480.056000,-0.200497,0.110000,0.199970,1.350288,2.819989,0.000238
1480.064000,-0.200581,0.110002,0.199967,1.350272,2.820001,0.000293
1480.072000,-0.200663,0.109994,0.199960,1.350164,2.819949,0.000296
1480.080000,-0.200754,0.109992,0.199972,1.350185,2.819998,0.000293
