timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
2296.528000,-0.200000,0.109869,0.200008,1.350076,2.819639,0.000654
2296.536000,-0.200008,0.109872,0.200018,1.350092,2.819673,0.000687
2296.544000,-0.200005,0.109871,0.200013,1.350080,2.819648,0.000687
2296.560000,-0.200001,0.109868,0.199999,1.350054,2.819595,0.000712
2296.568000,-0.200009,0.109870,0.200019,1.350050,2.819717,0.000671
2296.576000,-0.200006,0.109871,0.200024,1.350131,2.819667,0.000554
2296.584000,-0.200006,0.109868,0.200014,1.350063,2.819699,0.000638
2296.592000,-0.200006,0.109865,0.200012,1.350043,2.819655,0.000612
2296.600000,-0.200016,0.109872,0.200018,1.350075,2.819681,0.000645
2296.608000,-0.200036,0.109863,0.200010,1.350053,2.819679,0.000654
2296.616000,-0.200052,0.109876,0.200030,1.350125,2.819788,0.000595
2296.624000,-0.200079,0.109874,0.200044,1.350141,2.819779,0.000594
2296.632000,-0.200091,0.109867,0.200024,1.350114,2.819721,0.000559
2296.640000,-0.200111,0.109875,0.200045,1.350237,2.819764,0.000510
2296.648000,-0.200155,0.109866,0.200059,1.350165,2.819875,0.000476
2296.656000,-0.200175,0.109873,0.200057,1.350179,2.819904,0.000450
2296.664000,-0.200208,0.109870,0.200053,1.350157,2.819901,0.000457
2296.672000,-0.200242,0.109867,0.200045,1.350159,2.819864,0.000523
2296.680000,-0.200270,0.109871,0.200039,1.350218,2.819854,0.000446
2296.688000,-0.200313,0.109864,0.200027,1.350150,2.819844,0.000494
2296.696000,-0.200349,0.109864,0.200022,1.350151,2.819806,0.000560
2296.704000,-0.200388,0.109866,0.200012,1.350096,2.819820,0.000524
2296.712000,-0.200436,0.109868,0.200002,1.350131,2.819719,0.000579
2296.720000,-0.200481,0.109866,0.199994,1.350099,2.819740,0.000552
2296.728000,-0.200531,0.109858,0.199949,1.349980,2.819575,0.000681
2296.736000,-0.200601,0.109854,0.199958,1.349995,2.819566,0.000678
2296.744000,-0.200662,0.109867,0.199947,1.349992,2.819561,0.000699
2296.752000,-0.200743,0.109869,0.199967,1.350052,2.819560,0.000738
2296.760000,-0.200816,0.109860,0.199966,1.349940,2.819631,0.000660
2296.768000,-0.200906,0.109859,0.199964,1.349986,2.819601,0.000723
2296.776000,-0.200971,0.109858,0.199953,1.349992,2.819484,0.000777
2296.784000,-0.201055,0.109866,0.199950,1.350093,2.819481,0.000782
2296.792000,-0.201154,0.109854,0.199956,1.349928,2.819529,0.000778
2296.800000,-0.201246,0.109859,0.199961,1.349999,2.819547,0.000716
2296.808000,-0.201338,0.109853,0.199958,1.349932,2.819542,0.000778
2296.816000,-0.201435,0.109856,0.199971,1.350057,2.819546,0.000709
2296.824000,-0.201537,0.109849,0.199958,1.349952,2.819541,0.000720
2296.832000,-0.201627,0.109870,0.199954,1.350113,2.819492,0.000757
2296.840000,-0.201747,0.109848,0.199960,1.349967,2.819579,0.000720
2296.848000,-0.201856,0.109852,0.199966,1.350003,2.819571,0.000706
2296.856000,-0.201978,0.109853,0.199991,1.350064,2.819659,0.000620
2296.864000,-0.202086,0.109849,0.199965,1.349970,2.819595,0.000731
2296.872000,-0.202216,0.109845,0.199983,1.350022,2.819663,0.000660
2296.880000,-0.202330,0.109857,0.199970,1.349978,2.819663,0.000854
2296.888000,-0.202462,0.109866,0.199979,1.350104,2.819672,0.000925
2296.896000,-0.202603,0.109849,0.199982,1.350007,2.819644,0.000801
2296.904000,-0.202730,0.109852,0.199981,1.350060,2.819629,0.000829
2296.912000,-0.202861,0.109850,0.199974,1.350066,2.819559,0.000848
2296.920000,-0.202987,0.109855,0.199965,1.349962,2.819559,0.000915
2296.928000,-0.203142,0.109848,0.199985,1.350000,2.819644,0.000878
2296.936000,-0.203291,0.109852,0.199997,1.350052,2.819670,0.000856
2296.944000,-0.203435,0.109849,0.199983,1.350026,2.819574,0.000839
2296.952000,-0.203593,0.109840,0.199996,1.350029,2.819671,0.000784
2296.960000,-0.203730,0.109847,0.199989,1.350010,2.819636,0.000826
2296.968000,-0.203883,0.109845,0.199964,1.349954,2.819565,0.000927
2296.976000,-0.204049,0.109845,0.199967,1.349961,2.819583,0.000903
2296.984000,-0.204220,0.109837,0.199976,1.350027,2.819596,0.000822
2296.992000,-0.204385,0.109832,0.199976,1.349951,2.819613,0.000764
2297.000000,-0.204558,0.109831,0.199969,1.349976,2.819580,0.000790
2297.008000,-0.204723,0.109844,0.199984,1.350036,2.819626,0.000790
2297.008000,-0.204723,0.109844,0.199984,1.350036,2.819626,0.000790
2297.008000,-0.204723,0.109844,0.199984,1.350036,2.819626,0.000790
2297.008000,-0.204723,0.109844,0.199984,1.350036,2.819626,0.000790
2297.008000,-0.204723,0.109844,0.199984,1.350036,2.819626,0.000790
2297.008000,-0.204723,0.109844,0.199984,1.350036,2.819626,0.000790
2297.008000,-0.204723,0.109844,0.199984,1.350036,2.819626,0.000790
2297.056000,-0.205822,0.109835,0.199991,1.350077,2.819605,0.000709
2297.072000,-0.206213,0.109829,0.199978,1.350063,2.819541,0.000758
2297.080000,-0.206417,0.109816,0.199980,1.349960,2.819592,0.000683
2297.088000,-0.206621,0.109832,0.199979,1.350085,2.819552,0.000740
2297.096000,-0.206840,0.109812,0.199999,1.349913,2.819763,0.000640
2297.104000,-0.207043,0.109827,0.200000,1.349956,2.819727,0.000638
2297.112000,-0.207254,0.109826,0.199983,1.349983,2.819656,0.000687
2297.120000,-0.207481,0.109822,0.199990,1.349872,2.819735,0.000676
2297.128000,-0.207705,0.109812,0.199999,1.349912,2.819737,0.000609
2297.136000,-0.207934,0.109810,0.200003,1.349929,2.819778,0.000583
2297.144000,-0.208145,0.109816,0.199999,1.349958,2.819755,0.000640
2297.152000,-0.208371,0.109814,0.199983,1.349963,2.819683,0.000696
2297.160000,-0.208592,0.109823,0.199983,1.349895,2.819723,0.000802
2297.168000,-0.208839,0.109811,0.199995,1.349810,2.819813,0.000776
2297.176000,-0.209076,0.109814,0.199988,1.349931,2.819721,0.000765
2297.184000,-0.209319,0.109808,0.199992,1.349901,2.819750,0.000679
2297.192000,-0.209561,0.109814,0.199983,1.349958,2.819700,0.000744
