timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
4938.848000,-0.199979,0.110143,0.199955,1.349575,2.820169,0.000476
4938.864000,-0.199993,0.110141,0.199978,1.349695,2.820248,0.000403
4938.872000,-0.199986,0.110135,0.199962,1.349579,2.820221,0.000419
4938.880000,-0.199978,0.110143,0.199962,1.349565,2.820233,0.000435
4938.888000,-0.199988,0.110144,0.199970,1.349592,2.820250,0.000435
4938.896000,-0.199983,0.110135,0.199966,1.349551,2.820251,0.000469
4938.904000,-0.199982,0.110146,0.199967,1.349599,2.820222,0.000494
4938.912000,-0.199978,0.110140,0.199960,1.349576,2.820216,0.000486
4938.920000,-0.199973,0.110141,0.199955,1.349525,2.820193,0.000476
4938.960000,-0.200061,0.110135,0.200008,1.349632,2.820380,0.000268
4938.968000,-0.200082,0.110136,0.200022,1.349615,2.820429,0.000259
4938.976000,-0.200116,0.110131,0.200032,1.349571,2.820515,0.000275
4938.984000,-0.200136,0.110128,0.200027,1.349627,2.820459,0.000233
4938.992000,-0.200167,0.110136,0.200048,1.349742,2.820529,0.000166
4939.000000,-0.200192,0.110133,0.200030,1.349693,2.820469,0.000222
4939.008000,-0.200228,0.110136,0.200028,1.349704,2.820492,0.000221
4939.016000,-0.200253,0.110139,0.200007,1.349629,2.820420,0.000293
4939.024000,-0.200288,0.110135,0.200003,1.349672,2.820381,0.000241
4939.032000,-0.200324,0.110136,0.199976,1.349672,2.820338,0.000332
4939.040000,-0.200368,0.110137,0.199973,1.349639,2.820311,0.000337
4939.048000,-0.200409,0.110140,0.199954,1.349622,2.820234,0.000434
4939.056000,-0.200463,0.110133,0.199927,1.349505,2.820206,0.000489
4939.064000,-0.200531,0.110130,0.199936,1.349504,2.820206,0.000444
4939.072000,-0.200589,0.110137,0.199931,1.349534,2.820183,0.000509
4939.080000,-0.200663,0.110125,0.199920,1.349520,2.820154,0.000490
4939.088000,-0.200738,0.110137,0.199930,1.349537,2.820150,0.000501
4939.096000,-0.200822,0.110140,0.199939,1.349613,2.820179,0.000432
4939.104000,-0.200893,0.110130,0.199919,1.349515,2.820105,0.000469
4939.112000,-0.200993,0.110126,0.199936,1.349525,2.820217,0.000426
4939.120000,-0.201075,0.110128,0.199957,1.349553,2.820275,0.000330
4939.128000,-0.201170,0.110125,0.199946,1.349466,2.820273,0.000417
4939.136000,-0.201273,0.110121,0.199951,1.349544,2.820264,0.000372
4939.144000,-0.201372,0.110127,0.199963,1.349561,2.820302,0.000377
4939.152000,-0.201466,0.110125,0.199967,1.349583,2.820308,0.000339
4939.160000,-0.201561,0.110127,0.199962,1.349576,2.820250,0.000334
4939.168000,-0.201661,0.110113,0.199943,1.349491,2.820248,0.000338
4939.176000,-0.201771,0.110114,0.199947,1.349530,2.820203,0.000350
4939.184000,-0.201882,0.110123,0.199943,1.349548,2.820199,0.000403
4939.192000,-0.201999,0.110122,0.199944,1.349461,2.820237,0.000397
4939.200000,-0.202114,0.110114,0.199937,1.349437,2.820188,0.000391
4939.208000,-0.202234,0.110125,0.199955,1.349600,2.820186,0.000353
4939.216000,-0.202358,0.110121,0.199952,1.349533,2.820180,0.000414
4939.224000,-0.202489,0.110115,0.199958,1.349464,2.820211,0.000367
4939.232000,-0.202623,0.110108,0.199966,1.349439,2.820251,0.000319
4939.240000,-0.202743,0.110125,0.199957,1.349561,2.820160,0.000355
4939.248000,-0.202890,0.110114,0.199949,1.349371,2.820200,0.000381
4939.256000,-0.203041,0.110108,0.199963,1.349361,2.820269,0.000350
4939.264000,-0.203165,0.110119,0.199944,1.349432,2.820160,0.000394
4939.272000,-0.203322,0.110114,0.199960,1.349335,2.820264,0.000387
