timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
1069.072000,-0.199997,0.110014,0.200000,1.350324,2.819832,0.000086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1069.080000,-0.199994,0.110021,0.200001,1.350388,2.819837,0.000061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1069.088000,-0.200000,0.110013,0.200009,1.350374,2.819850,-0.000005,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1069.096000,-0.200000,0.110013,0.200000,1.350351,2.819802,0.000036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1069.112000,-0.199996,0.110017,0.199995,1.350353,2.819806,0.000053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1069.144000,-0.200039,0.110027,0.200021,1.350502,2.819860,-0.000015,-0.007964,-0.000086,0.003840,-0.000345,0.023262,0.000023
1069.152000,-0.200113,0.110012,0.200038,1.350459,2.819988,-0.000132,-0.007776,-0.000086,0.003008,-0.000318,0.017572,0.000031
1069.160000,-0.200172,0.110014,0.200038,1.350419,2.819994,-0.000085,-0.006660,-0.000068,-0.002717,-0.000149,-0.012585,0.000038
1069.168000,-0.200227,0.110010,0.200026,1.350361,2.820003,-0.000096,-0.014013,-0.000158,0.005304,-0.000565,0.028188,0.000073
1069.176000,-0.200314,0.110010,0.200036,1.350457,2.820033,-0.000131,-0.008655,-0.000090,-0.004023,-0.000178,-0.020926,0.000063
1069.184000,-0.200411,0.110014,0.200011,1.350421,2.819959,-0.000054,-0.013682,-0.000138,-0.001634,-0.000406,-0.001537,0.000049
1069.192000,-0.200534,0.110006,0.200007,1.350398,2.819955,-0.000092,-0.016157,-0.000176,-0.000449,-0.000497,-0.002242,0.000101
1069.200000,-0.200661,0.110010,0.199979,1.350343,2.819842,0.000059,-0.018634,-0.000205,-0.000134,-0.000580,-0.001802,0.000123
1069.208000,-0.200821,0.110008,0.199986,1.350393,2.819822,-0.000015,-0.020278,-0.000220,-0.000426,-0.000629,-0.001687,0.000124
1069.216000,-0.201003,0.110007,0.199986,1.350364,2.819851,-0.000015,-0.023285,-0.000259,0.001284,-0.000758,0.004246,0.000156
1069.224000,-0.201195,0.110004,0.199987,1.350293,2.819839,-0.000016,-0.025162,-0.000278,0.000601,-0.000803,0.001581,0.000164
1069.232000,-0.201416,0.109995,0.199986,1.350297,2.819852,-0.000016,-0.026561,-0.000289,-0.000576,-0.000827,-0.001578,0.000158
1069.240000,-0.201640,0.109988,0.200002,1.350266,2.819923,-0.000066,-0.028438,-0.000312,-0.000367,-0.000890,-0.001282,0.000174
1069.248000,-0.201875,0.109995,0.199982,1.350302,2.819830,0.000014,-0.030137,-0.000329,-0.000968,-0.000929,-0.004882,0.000188
1069.256000,-0.202130,0.109999,0.199993,1.350387,2.819797,-0.000006,-0.033343,-0.000367,0.000869,-0.001071,0.003439,0.000211
1069.264000,-0.202422,0.109988,0.199997,1.350283,2.819802,-0.000053,-0.035155,-0.000392,0.000325,-0.001110,-0.002391,0.000240
1069.272000,-0.202720,0.109983,0.200003,1.350275,2.819794,-0.000041,-0.037941,-0.000426,0.001818,-0.001231,0.003979,0.000261
1069.280000,-0.203034,0.109982,0.200012,1.350267,2.819828,-0.000037,-0.038391,-0.000424,-0.001079,-0.001186,-0.008158,0.000254
1069.288000,-0.203353,0.109986,0.200007,1.350312,2.819758,0.000040,-0.040983,-0.000456,0.001207,-0.001319,0.002349,0.000271
1069.296000,-0.203684,0.109986,0.200006,1.350284,2.819707,-0.000019,-0.042430,-0.000460,-0.000695,-0.001336,-0.001247,0.000248
1069.304000,-0.204048,0.109975,0.200026,1.350254,2.819829,-0.000091,-0.045017,-0.000496,0.000676,-0.001445,0.002751,0.000278
1069.312000,-0.204411,0.109971,0.200018,1.350259,2.819760,-0.000023,-0.047651,-0.000532,0.001909,-0.001552,0.005923,0.000309
1069.320000,-0.204803,0.109981,0.200030,1.350312,2.819752,-0.000059,-0.049640,-0.000547,0.001437,-0.001610,0.005568,0.000309
1069.328000,-0.205203,0.109975,0.200032,1.350277,2.819732,-0.000035,-0.051044,-0.000366,0.001406,-0.001656,0.003784,-0.000651
1069.336000,-0.205628,0.109976,0.200047,1.350329,2.819766,-0.000036,-0.052471,-0.000375,-0.000310,-0.001671,-0.002352,-0.000655
1069.344000,-0.206057,0.109980,0.200044,1.350332,2.819781,0.000012,-0.054351,0.001523,0.000465,0.010003,0.000499,-0.005116
1069.352000,-0.206497,0.109992,0.200063,1.350354,2.819882,-0.000050,-0.054165,0.001354,0.002212,0.005747,0.007547,-0.000409
1069.360000,-0.206940,0.109982,0.200075,1.350316,2.819941,-0.000102,-0.054943,0.000257,0.002057,0.001949,0.007474,0.008674
1069.368000,-0.207385,0.109972,0.200091,1.350282,2.819967,-0.000196,-0.054648,0.000028,0.001820,0.000773,0.007786,0.003166
1069.376000,-0.207801,0.109983,0.200091,1.350405,2.819932,-0.000174,-0.051724,0.000019,-0.001667,0.000311,-0.006188,0.001328
1069.384000,-0.208201,0.109979,0.200063,1.350243,2.819817,-0.000045,-0.052353,-0.000067,-0.000694,-0.000122,-0.004897,0.000722
1069.392000,-0.208633,0.109972,0.200086,1.350295,2.819893,-0.000137,-0.053963,-0.000137,0.001082,-0.000469,0.003089,0.000407
1069.400000,-0.209069,0.109973,0.200106,1.350376,2.819900,-0.000173,-0.053433,0.000170,0.001853,-0.000660,0.005056,-0.001435
1069.408000,-0.209495,0.109980,0.200110,1.350424,2.819880,-0.000116,-0.053780,0.000137,0.001096,-0.000784,0.002898,-0.002743
