timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
1704.192000,-0.200006,0.110003,0.200031,1.349934,2.820014,-0.000143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1704.208000,-0.200005,0.109995,0.200026,1.349841,2.819993,-0.000119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1704.216000,-0.199999,0.109998,0.200017,1.349883,2.819950,-0.000144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1704.224000,-0.200004,0.110002,0.200024,1.349918,2.819981,-0.000093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1704.232000,-0.200002,0.110010,0.200029,1.350024,2.819983,-0.000109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1704.240000,-0.200005,0.110001,0.200034,1.349927,2.820042,-0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1704.248000,-0.200014,0.110004,0.200022,1.349982,2.819938,-0.000127,-0.001952,-0.000010,-0.008125,0.000125,-0.040689,0.000020
1704.256000,-0.200049,0.110009,0.200037,1.349982,2.819986,-0.000163,-0.008617,-0.000104,0.005005,-0.000380,0.022926,0.000062
1704.264000,-0.200127,0.109994,0.200077,1.349989,2.820220,-0.000370,-0.010690,-0.000132,0.005935,-0.000462,0.024948,0.000089
1704.272000,-0.200184,0.110005,0.200071,1.350022,2.820161,-0.000240,-0.005468,-0.000051,-0.005102,-0.000057,-0.024602,0.000034
1704.280000,-0.200238,0.110004,0.200041,1.350021,2.820072,-0.000244,-0.012402,-0.000133,0.001769,-0.000437,0.012604,0.000054
1704.288000,-0.200318,0.110000,0.200037,1.349958,2.820070,-0.000206,-0.012632,-0.000146,0.000219,-0.000390,-0.004370,0.000111
1704.296000,-0.200429,0.109999,0.200040,1.349993,2.820105,-0.000226,-0.013234,-0.000134,-0.002692,-0.000365,-0.008310,0.000055
1704.304000,-0.200545,0.110004,0.200012,1.349994,2.819977,-0.000166,-0.017570,-0.000193,0.000202,-0.000555,0.000063,0.000115
1704.312000,-0.200689,0.109999,0.200001,1.349945,2.819921,-0.000140,-0.019227,-0.000208,-0.000785,-0.000588,-0.003274,0.000117
1704.320000,-0.200856,0.109993,0.199999,1.349924,2.819969,-0.000112,-0.021354,-0.000232,-0.000531,-0.000662,-0.001491,0.000127
1704.328000,-0.201040,0.109995,0.199992,1.349877,2.819959,-0.000080,-0.023318,-0.000255,-0.000177,-0.000731,-0.000576,0.000144
1704.336000,-0.201240,0.109987,0.199995,1.349888,2.819945,-0.000147,-0.025307,-0.000275,-0.000925,-0.000778,-0.003726,0.000153
1704.344000,-0.201457,0.109985,0.199987,1.349923,2.819889,-0.000173,-0.027115,-0.000290,-0.001214,-0.000835,-0.002336,0.000148
1704.352000,-0.201693,0.109985,0.199991,1.349942,2.819936,-0.000183,-0.030419,-0.000336,0.000994,-0.000980,0.004020,0.000193
1704.360000,-0.201943,0.109990,0.199986,1.349895,2.819888,-0.000129,-0.031454,-0.000340,-0.000456,-0.000988,0.000352,0.000180
1704.368000,-0.202213,0.109989,0.200000,1.349965,2.819957,-0.000130,-0.034586,-0.000382,0.001101,-0.001116,0.004488,0.000218
1704.376000,-0.202497,0.109987,0.200007,1.349925,2.819965,-0.000118,-0.034702,-0.000379,-0.001436,-0.001064,-0.007664,0.000219
1704.384000,-0.202795,0.109979,0.199999,1.349859,2.819921,-0.000124,-0.038267,-0.000428,0.001052,-0.001226,0.000638,0.000261
1704.392000,-0.203119,0.109985,0.200011,1.349904,2.819982,-0.000053,-0.039802,0.000858,-0.000412,0.014471,-0.002387,0.000462
1704.400000,-0.203439,0.109988,0.200000,1.349932,2.819920,0.000066,-0.041497,0.000205,-0.000177,0.006746,-0.003407,0.000380
1704.408000,-0.203782,0.109992,0.200019,1.349986,2.819996,-0.000023,-0.041745,-0.000000,-0.002986,0.004122,-0.008898,0.000298
1704.416000,-0.204145,0.109985,0.200014,1.349953,2.819977,-0.000082,-0.045262,-0.000018,-0.000231,0.001797,-0.000796,-0.000716
1704.424000,-0.204528,0.109984,0.200025,1.350011,2.819937,-0.000074,-0.048601,-0.000131,0.001147,0.000723,0.006647,-0.000715
1704.432000,-0.204929,0.109969,0.200036,1.349941,2.820018,-0.000148,-0.050312,-0.000196,0.001599,0.000154,0.008038,-0.000708
1704.440000,-0.205339,0.109966,0.200045,1.349915,2.820059,-0.000149,-0.051737,-0.000177,0.000541,-0.000208,0.003683,-0.000996
1704.448000,-0.205759,0.109983,0.200042,1.350026,2.819998,-0.000128,-0.050767,0.002129,-0.002072,-0.000402,-0.008499,-0.012274
