timestamp,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5
2104.688000,-0.122451,0.110000,0.257346,-2.181471,-2.213703,0.044896,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.696000,-0.122458,0.110007,0.257350,-2.181536,-2.213664,0.044843,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.704000,-0.122447,0.110005,0.257351,-2.181524,-2.213651,0.044895,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.712000,-0.122451,0.110003,0.257342,-2.181540,-2.213695,0.044882,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.720000,-0.122456,0.110002,0.257351,-2.181589,-2.213612,0.044898,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.728000,-0.122459,0.109997,0.257335,-2.181494,-2.213754,0.044819,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.736000,-0.122456,0.110000,0.257340,-2.181507,-2.213741,0.044817,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.744000,-0.122454,0.110003,0.257334,-2.181577,-2.213706,0.044830,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.752000,-0.122452,0.110006,0.257339,-2.181566,-2.213694,0.044803,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.760000,-0.122451,0.110002,0.257333,-2.181577,-2.213707,0.044856,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.768000,-0.122450,0.110001,0.257342,-2.181514,-2.213696,0.044909,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.776000,-0.122450,0.110011,0.257351,-2.181520,-2.213619,0.044881,0.000002,0.000000,-0.000002,0.000000,-0.000024,0.000000
2104.784000,-0.122452,0.110005,0.257333,-2.181560,-2.213714,0.044738,-0.000248,-0.000003,-0.000291,0.000025,-0.002402,0.000001
2104.792000,-0.122452,0.110004,0.257340,-2.181579,-2.213682,0.044830,-0.000248,-0.000003,-0.000291,0.000025,-0.002402,0.000001
2104.800000,-0.122456,0.110002,0.257326,-2.181583,-2.213738,0.044765,-0.000216,-0.000002,-0.000253,0.000022,-0.002095,0.000001
2104.808000,-0.122457,0.110006,0.257328,-2.181571,-2.213725,0.044738,-0.000148,-0.000002,-0.000174,0.000015,-0.001443,0.000001
2104.816000,-0.122456,0.110005,0.257337,-2.181619,-2.213642,0.044831,-0.000125,-0.000001,-0.000149,0.000013,-0.001232,0.000001
2104.824000,-0.122465,0.110010,0.257333,-2.181602,-2.213649,0.044712,-0.000862,-0.000009,-0.000998,0.000086,-0.008230,0.000004
2104.832000,-0.122467,0.110006,0.257336,-2.181608,-2.213712,0.044764,-0.000412,-0.000005,-0.000479,0.000041,-0.003955,0.000002
2104.840000,-0.122464,0.110005,0.257339,-2.181566,-2.213694,0.044804,-0.000216,-0.000002,-0.000253,0.000022,-0.002095,0.000001
2104.848000,-0.122462,0.110009,0.257323,-2.181644,-2.213667,0.044725,-0.000160,-0.000002,-0.000188,0.000016,-0.001558,0.000001
2104.856000,-0.122469,0.110004,0.257317,-2.181670,-2.213748,0.044687,-0.000644,-0.000007,-0.000747,0.000064,-0.006160,0.000003
2104.864000,-0.122473,0.110003,0.257319,-2.181661,-2.213711,0.044688,-0.000571,-0.000006,-0.000663,0.000057,-0.005469,0.000003
2104.872000,-0.122481,0.110003,0.257313,-2.181657,-2.213787,0.044608,-0.000254,-0.000003,-0.000298,0.000026,-0.002459,0.000001
2104.880000,-0.122489,0.109999,0.257315,-2.181599,-2.213834,0.044595,-0.001193,-0.000013,-0.001380,0.000119,-0.011375,0.000005
2104.888000,-0.122480,0.110008,0.257316,-2.181710,-2.213709,0.044660,-0.000678,-0.000007,-0.000782,0.000067,-0.006442,0.000003
2104.896000,-0.122493,0.109998,0.257307,-2.181639,-2.213877,0.044582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2104.904000,-0.122497,0.110002,0.257310,-2.181667,-2.213825,0.044607,-0.001072,-0.000012,-0.000681,0.000038,-0.004789,-0.000000
2104.912000,-0.122503,0.110003,0.257298,-2.181649,-2.213832,0.044568,-0.001200,-0.000015,0.000676,-0.000136,0.008642,-0.000013
2104.920000,-0.122505,0.110003,0.257312,-2.181713,-2.213793,0.044595,-0.001721,-0.000020,-0.000930,0.000040,-0.006093,-0.000002
2104.928000,-0.122512,0.110006,0.257302,-2.181674,-2.213831,0.044515,-0.000466,-0.000005,-0.000538,0.000046,-0.004429,0.000002
2104.936000,-0.122523,0.109997,0.257293,-2.181689,-2.213901,0.044531,-0.000888,-0.000010,-0.001024,0.000088,-0.008436,0.000004
2104.944000,-0.122536,0.110000,0.257318,-2.181606,-2.213815,0.044610,-0.001264,-0.000015,-0.000714,0.000033,-0.004770,-0.000001
2104.952000,-0.122536,0.110005,0.257309,-2.181663,-2.213794,0.044595,-0.000896,-0.000011,0.000068,-0.000047,0.002205,-0.000006
